date,region,job_role,avg_salary_usd,job_postings,applicants_per_posting,q10_demand,q50_demand,q90_demand
2023-06-01,North America,AI Researcher,106592.95,398,7.55,390.63,398,410.82
2023-06-01,North America,MLOps Engineer,141685.27,497,16.04,488.5,497,508.63
2023-06-01,Europe,Data Scientist,108921.49,584,12.04,575.79,584,596.11
2023-06-01,Europe,Machine Learning Engineer,118843.2,559,5.28,545.91,559,564.77
2023-06-01,Europe,Data Analyst,114678.96,725,16.89,718.34,725,734.41
2023-06-01,Europe,AI Researcher,109888.68,349,16.53,341.18,349,356.37
2023-06-01,Europe,MLOps Engineer,102667.69,413,14.51,402.0,413,424.65
2023-06-01,Asia-Pacific,Data Scientist,142373.37,772,11.32,762.52,772,786.31
2023-06-01,Asia-Pacific,Machine Learning Engineer,150093.91,745,10.48,739.29,745,759.73
2023-06-01,Asia-Pacific,Data Analyst,150516.7,945,16.53,936.21,945,955.01
2023-06-01,Asia-Pacific,AI Researcher,137461.79,521,18.89,509.44,521,527.83
2023-06-01,Asia-Pacific,MLOps Engineer,147400.62,597,15.14,582.74,597,607.88
2023-06-01,South America,Data Scientist,96263.64,496,6.7,485.05,496,504.4
2023-06-01,South America,Machine Learning Engineer,93586.35,471,11.91,465.22,471,477.11
2023-06-01,South America,Data Analyst,93209.7,590,12.41,578.18,590,599.64
2023-06-01,South America,AI Researcher,96925.58,325,14.92,312.33,325,334.39
2023-06-01,South America,MLOps Engineer,91998.65,339,17.88,327.19,339,347.09
2023-06-01,Middle East & Africa,Data Scientist,84424.75,428,10.51,417.68,428,445.82
2023-06-01,Middle East & Africa,Machine Learning Engineer,80238.77,388,17.95,379.91,388,395.53
2023-06-01,Middle East & Africa,Data Analyst,72362.12,519,7.32,508.78,519,532.58
2023-06-01,Middle East & Africa,AI Researcher,78720.69,224,8.95,219.5,224,235.36
2023-06-01,Middle East & Africa,MLOps Engineer,85681.52,252,13.32,237.08,252,256.23
2023-07-01,North America,Data Scientist,128842.85,812,18.37,803.19,812,820.43
2023-07-01,North America,Machine Learning Engineer,136815.15,714,6.26,702.2,714,726.56
2023-07-01,North America,Data Analyst,131844.99,957,17.46,943.5,957,963.95
2023-07-01,North America,AI Researcher,135323.86,470,10.87,458.07,470,479.19
2023-07-01,North America,MLOps Engineer,124639.77,573,6.84,563.23,573,577.96
2023-07-01,Europe,Data Scientist,111538.61,676,14.21,668.67,676,686.21
2023-07-01,Europe,Machine Learning Engineer,108203.44,620,18.12,610.92,620,626.21
2023-07-01,Europe,Data Analyst,105536.85,814,9.05,812.55,814,825.63
2023-07-01,Europe,AI Researcher,110813.01,433,7.49,424.93,433,446.82
2023-07-01,Europe,MLOps Engineer,114198.91,469,8.51,454.42,469,484.71
2023-07-01,Asia-Pacific,Data Scientist,143235.06,1031,15.73,1022.06,1031,1041.89
2023-07-01,Asia-Pacific,Machine Learning Engineer,149333.16,805,7.79,791.14,805,814.83
2023-07-01,Asia-Pacific,Data Analyst,153564.44,1123,9.68,1117.97,1123,1127.32
2023-07-01,Asia-Pacific,AI Researcher,148443.12,586,9.88,572.01,586,595.64
2023-07-01,Asia-Pacific,MLOps Engineer,146357.41,587,7.64,580.38,587,595.43
2023-07-01,South America,Data Scientist,95647.97,620,16.39,608.99,620,631.69
2023-07-01,South America,Machine Learning Engineer,92439.91,485,5.1,474.99,485,493.89
2023-07-01,South America,Data Analyst,86629.62,647,5.43,639.07,647,658.4
2023-07-01,South America,AI Researcher,95269.96,344,18.4,330.13,344,355.58
2023-07-01,South America,MLOps Engineer,88270.54,335,13.37,323.18,335,349.04
2023-07-01,Middle East & Africa,Data Scientist,85440.67,482,12.87,469.45,482,483.9
2023-07-01,Middle East & Africa,Machine Learning Engineer,80596.16,435,9.75,429.33,435,446.33
2023-07-01,Middle East & Africa,Data Analyst,76234.39,614,12.55,601.58,614,625.53
2023-07-01,Middle East & Africa,AI Researcher,76557.81,312,11.63,297.94,312,328.3
2023-07-01,Middle East & Africa,MLOps Engineer,88636.48,343,15.74,334.14,343,357.48
2023-08-01,North America,Data Scientist,125374.2,880,7.42,866.91,880,888.86
2023-08-01,North America,Machine Learning Engineer,137363.23,826,8.62,814.07,826,836.55
2023-08-01,North America,Data Analyst,138215.05,1069,8.34,1058.74,1069,1073.85
2023-08-01,North America,AI Researcher,126723.16,517,6.41,501.33,517,524.6
2023-08-01,North America,MLOps Engineer,132984.67,632,15.78,618.37,632,641.93
2023-08-01,Europe,Data Scientist,114994.12,793,5.59,776.37,793,805.61
2023-08-01,Europe,Machine Learning Engineer,107337.19,735,12.04,725.52,735,747.14
2023-08-01,Europe,Data Analyst,113137.68,949,17.87,934.51,949,961.67
2023-08-01,Europe,AI Researcher,105592.35,437,5.8,428.13,437,451.03
2023-08-01,Europe,MLOps Engineer,105928.72,548,12.11,535.07,548,560.27
2023-08-01,Asia-Pacific,Data Scientist,148352.98,1021,10.17,1020.42,1021,1030.59
2023-08-01,Asia-Pacific,Machine Learning Engineer,150449.29,885,7.76,874.75,885,900.78
2023-08-01,Asia-Pacific,Data Analyst,156856.95,1240,12.06,1234.66,1240,1245.79
2023-08-01,Asia-Pacific,AI Researcher,166905.29,619,14.46,609.55,619,628.22
2023-08-01,Asia-Pacific,MLOps Engineer,151326.64,743,16.44,734.89,743,750.88
2023-08-01,South America,Data Scientist,90377.43,576,7.39,569.53,576,587.84
2023-08-01,South America,Machine Learning Engineer,91012.76,547,9.97,536.45,547,554.03
2023-08-01,South America,Data Analyst,90677.71,730,13.13,717.01,730,740.81
2023-08-01,South America,AI Researcher,98146.36,365,16.86,356.86,365,372.62
2023-08-01,South America,MLOps Engineer,90693.14,385,16.99,371.59,385,399.32
2023-08-01,Middle East & Africa,Data Scientist,83896.49,558,9.12,552.38,558,568.71
2023-08-01,Middle East & Africa,Machine Learning Engineer,78931.45,457,19.76,448.56,457,468.98
2023-08-01,Middle East & Africa,Data Analyst,80125.71,660,12.52,646.54,660,673.49
2023-08-01,Middle East & Africa,AI Researcher,80665.94,308,9.65,300.04,308,311.5
2023-08-01,Middle East & Africa,MLOps Engineer,81427.88,365,6.33,355.11,365,377.46
2023-09-01,North America,Data Scientist,132696.1,918,11.14,913.8,918,929.99
2023-09-01,North America,Machine Learning Engineer,128878.78,796,6.48,789.04,796,807.02
2023-09-01,North America,Data Analyst,130068.55,1098,12.26,1091.54,1098,1106.73
2023-09-01,North America,AI Researcher,128683.6,542,19.97,529.36,542,549.16
2023-09-01,North America,MLOps Engineer,131827.88,625,19.65,613.24,625,635.3
2023-09-01,Europe,Data Scientist,100032.03,800,8.35,792.73,800,811.81
2023-09-01,Europe,Machine Learning Engineer,111904.72,640,11.21,632.2,640,649.85
2023-09-01,Europe,Data Analyst,112136.33,890,13.7,879.21,890,898.32
2023-09-01,Europe,AI Researcher,107006.37,463,10.26,457.56,463,469.67
2023-09-01,Europe,MLOps Engineer,113052.99,545,11.52,532.63,545,554.93
2023-09-01,Asia-Pacific,Data Scientist,172446.08,1027,6.6,1014.83,1027,1036.23
2023-09-01,Asia-Pacific,Machine Learning Engineer,143938.59,968,14.51,959.41,968,981.36
2023-09-01,Asia-Pacific,Data Analyst,161462.49,1305,12.55,1295.76,1305,1315.3
2023-09-01,Asia-Pacific,AI Researcher,140039.84,626,12.7,614.33,626,637.9
2023-09-01,Asia-Pacific,MLOps Engineer,157099.33,757,18.4,748.23,757,766.06
2023-09-01,South America,Data Scientist,99439.63,629,13.18,612.38,629,639.24
2023-09-01,South America,Machine Learning Engineer,95565.75,461,7.38,453.4,461,469.58
2023-09-01,South America,Data Analyst,97785.77,756,7.31,744.13,756,767.92
2023-09-01,South America,AI Researcher,85597.8,349,11.27,338.28,349,355.04
2023-09-01,South America,MLOps Engineer,99752.61,428,9.91,416.37,428,439.35
2023-09-01,Middle East & Africa,Data Scientist,78081.12,573,18.62,556.44,573,578.83
2023-09-01,Middle East & Africa,Machine Learning Engineer,67533.39,480,10.17,466.83,480,492.36
2023-09-01,Middle East & Africa,Data Analyst,76051.82,715,12.14,707.89,715,720.09
2023-09-01,Middle East & Africa,AI Researcher,79398.99,327,12.86,306.87,327,339.03
2023-09-01,Middle East & Africa,MLOps Engineer,75775.55,351,16.98,344.08,351,368.81
2023-10-01,North America,Data Scientist,132220.14,831,6.98,822.56,831,846.16
2023-10-01,North America,Machine Learning Engineer,129438.8,686,8.77,676.59,686,699.11
2023-10-01,North America,Data Analyst,131114.16,992,9.83,983.6,992,1000.83
2023-10-01,North America,AI Researcher,132457.3,491,9.47,478.66,491,504.08
2023-10-01,North America,MLOps Engineer,120116.99,514,12.69,507.01,514,526.83
2023-10-01,Europe,Data Scientist,104369.34,674,14.7,669.72,674,691.15
2023-10-01,Europe,Machine Learning Engineer,119167.14,614,15.59,598.08,614,625.13
2023-10-01,Europe,Data Analyst,115679.62,833,13.74,824.44,833,843.39
2023-10-01,Europe,AI Researcher,99884.56,381,6.35,373.71,381,399.09
2023-10-01,Europe,MLOps Engineer,105319.64,495,18.58,482.69,495,506.65
2023-10-01,Asia-Pacific,Data Scientist,146916.89,936,7.39,932.03,936,942.03
2023-10-01,Asia-Pacific,Machine Learning Engineer,162310.71,881,6.57,866.01,881,889.71
2023-10-01,Asia-Pacific,Data Analyst,155909.48,1140,11.51,1129.55,1140,1152.14
2023-10-01,Asia-Pacific,AI Researcher,152911.39,567,18.59,561.06,567,575.99
2023-10-01,Asia-Pacific,MLOps Engineer,149889.8,683,13.31,678.97,683,694.0
2023-10-01,South America,Data Scientist,91422.31,556,11.14,542.15,556,567.84
2023-10-01,South America,Machine Learning Engineer,91967.01,518,14.14,508.17,518,525.33
2023-10-01,South America,Data Analyst,87332.84,664,11.06,653.23,664,675.77
2023-10-01,South America,AI Researcher,91681.99,313,18.03,298.12,313,323.71
2023-10-01,South America,MLOps Engineer,85879.1,384,18.94,381.32,384,392.61
2023-10-01,Middle East & Africa,Data Scientist,83308.41,446,18.54,435.69,446,456.92
2023-10-01,Middle East & Africa,Machine Learning Engineer,84971.45,449,13.33,443.37,449,456.52
2023-10-01,Middle East & Africa,Data Analyst,74336.35,591,19.39,576.28,591,599.96
2023-10-01,Middle East & Africa,AI Researcher,83583.18,290,12.13,279.49,290,301.33
2023-10-01,Middle East & Africa,MLOps Engineer,81316.9,355,13.54,343.12,355,364.49
2023-11-01,North America,Data Scientist,114628.44,766,12.06,761.12,766,782.36
2023-11-01,North America,Machine Learning Engineer,135310.74,583,6.49,573.19,583,593.28
2023-11-01,North America,Data Analyst,126684.58,833,7.82,820.17,833,842.39
2023-11-01,North America,AI Researcher,127178.79,401,9.47,393.3,401,410.76
2023-11-01,North America,MLOps Engineer,134816.61,471,19.33,460.55,471,481.64
2023-11-01,Europe,Data Scientist,119689.19,587,10.56,577.71,587,593.07
2023-11-01,Europe,Machine Learning Engineer,105318.51,549,14.93,532.37,549,559.43
2023-11-01,Europe,Data Analyst,111483.17,686,16.43,678.66,686,694.13
2023-11-01,Europe,AI Researcher,114026.83,344,15.41,333.93,344,349.14
2023-11-01,Europe,MLOps Engineer,102872.11,380,14.51,367.03,380,388.86
2023-11-01,Asia-Pacific,Data Scientist,160511.25,807,16.64,798.7,807,812.37
2023-11-01,Asia-Pacific,Machine Learning Engineer,146501.76,720,16.66,709.54,720,725.35
2023-11-01,Asia-Pacific,Data Analyst,139892.18,1022,11.4,1012.1,1022,1035.42
2023-11-01,Asia-Pacific,AI Researcher,142717.45,544,14.7,532.29,544,551.83
2023-11-01,Asia-Pacific,MLOps Engineer,142717.03,596,15.58,587.67,596,608.05
2023-11-01,South America,Data Scientist,95383.34,497,10.3,479.48,497,505.65
2023-11-01,South America,Machine Learning Engineer,88815.77,464,8.21,454.92,464,476.34
2023-11-01,South America,Data Analyst,93834.78,599,15.6,590.3,599,609.7
2023-11-01,South America,AI Researcher,95797.95,259,17.29,245.61,259,268.53
2023-11-01,South America,MLOps Engineer,85508.53,309,10.23,299.97,309,319.64
2023-11-01,Middle East & Africa,Data Scientist,78216.97,444,16.65,438.33,444,459.14
2023-11-01,Middle East & Africa,Machine Learning Engineer,78102.21,422,17.5,410.08,422,437.09
2023-11-01,Middle East & Africa,Data Analyst,82584.52,522,12.41,516.09,522,533.17
2023-11-01,Middle East & Africa,AI Researcher,78166.45,241,18.87,230.76,241,254.54
2023-11-01,Middle East & Africa,MLOps Engineer,78753.3,271,12.6,263.23,271,281.23
2023-12-01,North America,Data Scientist,131984.12,728,12.13,718.28,728,741.49
2023-12-01,North America,Machine Learning Engineer,134612.4,638,19.07,627.37,638,648.0
2023-12-01,North America,Data Analyst,139387.69,807,16.9,795.66,807,811.83
2023-12-01,North America,AI Researcher,132673.82,410,19.24,396.36,410,417.74
2023-12-01,North America,MLOps Engineer,124361.6,485,19.54,481.77,485,496.29
2023-12-01,Europe,Data Scientist,106600.04,576,18.65,564.11,576,584.58
2023-12-01,Europe,Machine Learning Engineer,104897.27,492,18.98,484.1,492,501.37
2023-12-01,Europe,Data Analyst,100999.78,780,5.83,769.59,780,792.54
2023-12-01,Europe,AI Researcher,117000.17,319,7.29,310.15,319,326.71
2023-12-01,Europe,MLOps Engineer,112304.78,490,14.13,476.59,490,497.78
2023-12-01,Asia-Pacific,Data Scientist,158597.75,746,8.45,735.34,746,755.5
2023-12-01,Asia-Pacific,Machine Learning Engineer,142664.83,708,15.75,695.82,708,712.94
2023-12-01,Asia-Pacific,Data Analyst,154095.55,991,11.3,977.93,991,1001.63
2023-12-01,Asia-Pacific,AI Researcher,157206.99,489,11.5,481.05,489,499.15
2023-12-01,Asia-Pacific,MLOps Engineer,140474.95,580,9.8,566.18,580,586.59
2023-12-01,South America,Data Scientist,87227.68,524,13.36,516.31,524,532.67
2023-12-01,South America,Machine Learning Engineer,81959.35,503,10.31,492.26,503,509.62
2023-12-01,South America,Data Analyst,92526.63,566,8.7,556.41,566,579.59
2023-12-01,South America,AI Researcher,93178.67,312,16.05,295.08,312,317.8
2023-12-01,South America,MLOps Engineer,97487.94,356,9.5,343.42,356,369.44
2023-12-01,Middle East & Africa,Data Scientist,84216.51,470,12.2,461.03,470,482.71
2023-12-01,Middle East & Africa,Machine Learning Engineer,81782.71,401,13.0,395.81,401,411.79
2023-12-01,Middle East & Africa,Data Analyst,78686.24,492,19.23,479.39,492,502.98
2023-12-01,Middle East & Africa,AI Researcher,85520.56,262,19.4,251.56,262,273.65
2023-12-01,Middle East & Africa,MLOps Engineer,80894.1,302,18.97,290.41,302,311.64
2024-01-01,North America,Data Scientist,135887.16,846,7.24,840.2,846,859.81
2024-01-01,North America,Machine Learning Engineer,135513.94,738,19.18,732.33,738,749.91
2024-01-01,North America,Data Analyst,134313.39,1021,10.53,1009.77,1021,1026.78
2024-01-01,North America,AI Researcher,132414.49,431,17.03,419.07,431,441.44
2024-01-01,North America,MLOps Engineer,124796.16,577,17.92,566.42,577,587.35
2024-01-01,Europe,Data Scientist,100521.83,638,18.67,629.35,638,647.61
2024-01-01,Europe,Machine Learning Engineer,99657.6,602,6.97,593.91,602,608.79
2024-01-01,Europe,Data Analyst,118096.76,798,10.88,787.61,798,810.65
2024-01-01,Europe,AI Researcher,106184.08,462,12.06,452.82,462,475.42
2024-01-01,Europe,MLOps Engineer,113006.13,466,19.84,454.14,466,474.87
2024-01-01,Asia-Pacific,Data Scientist,159519.42,913,16.84,902.12,913,917.48
2024-01-01,Asia-Pacific,Machine Learning Engineer,159384.38,871,8.14,861.19,871,879.63
2024-01-01,Asia-Pacific,Data Analyst,151405.95,1151,16.31,1138.66,1151,1165.8
2024-01-01,Asia-Pacific,AI Researcher,146019.0,534,14.51,525.03,534,547.43
2024-01-01,Asia-Pacific,MLOps Engineer,148713.78,674,9.86,661.13,674,685.97
2024-01-01,South America,Data Scientist,87772.54,595,18.5,582.96,595,602.87
2024-01-01,South America,Machine Learning Engineer,88092.45,454,10.52,444.83,454,467.58
2024-01-01,South America,Data Analyst,91577.59,665,7.69,651.23,665,678.56
2024-01-01,South America,AI Researcher,84808.32,324,9.94,312.09,324,331.85
2024-01-01,South America,MLOps Engineer,89678.63,373,6.29,361.54,373,385.3
2024-01-01,Middle East & Africa,Data Scientist,81323.14,504,14.0,491.94,504,514.12
2024-01-01,Middle East & Africa,Machine Learning Engineer,87054.48,466,19.85,455.2,466,474.05
2024-01-01,Middle East & Africa,Data Analyst,74535.21,605,8.1,593.99,605,612.17
2024-01-01,Middle East & Africa,AI Researcher,82931.47,300,9.91,287.88,300,309.94
2024-01-01,Middle East & Africa,MLOps Engineer,74601.4,357,18.52,345.22,357,367.14
2024-02-01,North America,Data Scientist,123423.42,917,15.66,908.03,917,927.36
2024-02-01,North America,Machine Learning Engineer,134349.05,844,11.44,836.26,844,851.84
2024-02-01,North America,Data Analyst,139203.43,1094,18.73,1088.81,1094,1098.56
2024-02-01,North America,AI Researcher,130880.29,553,16.94,547.97,553,560.34
2024-02-01,North America,MLOps Engineer,122475.81,658,12.65,644.83,658,668.25
2024-02-01,Europe,Data Scientist,108346.29,741,7.57,732.0,741,747.12
2024-02-01,Europe,Machine Learning Engineer,109204.76,716,10.27,703.06,716,724.84
2024-02-01,Europe,Data Analyst,112359.32,983,5.37,973.39,983,995.48
2024-02-01,Europe,AI Researcher,104782.57,447,9.54,440.37,447,463.14
2024-02-01,Europe,MLOps Engineer,111674.71,543,18.99,531.13,543,550.95
2024-02-01,Asia-Pacific,Data Scientist,150989.78,1038,6.71,1029.27,1038,1045.7
2024-02-01,Asia-Pacific,Machine Learning Engineer,138467.19,983,8.94,970.95,983,990.79
2024-02-01,Asia-Pacific,Data Analyst,155226.07,1251,9.77,1235.95,1251,1262.18
2024-02-01,Asia-Pacific,AI Researcher,149070.81,593,11.49,581.07,593,603.67
2024-02-01,Asia-Pacific,MLOps Engineer,153280.68,698,6.02,687.93,698,705.04
2024-02-01,South America,Data Scientist,89780.55,638,10.34,621.28,638,648.39
2024-02-01,South America,Machine Learning Engineer,83417.02,594,5.7,584.44,594,605.04
2024-02-01,South America,Data Analyst,89337.63,737,18.3,726.45,737,744.75
2024-02-01,South America,AI Researcher,81840.16,405,7.67,395.85,405,418.15
2024-02-01,South America,MLOps Engineer,88391.63,431,10.45,421.9,431,440.18
2024-02-01,Middle East & Africa,Data Scientist,78801.39,574,5.07,562.0,574,579.36
2024-02-01,Middle East & Africa,Machine Learning Engineer,81186.29,509,16.54,494.52,509,523.57
2024-02-01,Middle East & Africa,Data Analyst,74657.72,659,15.94,648.08,659,668.85
2024-02-01,Middle East & Africa,AI Researcher,79106.91,351,18.76,336.89,351,365.9
2024-02-01,Middle East & Africa,MLOps Engineer,73844.44,385,7.99,370.43,385,393.67
2024-03-01,North America,Data Scientist,135796.96,962,5.67,957.44,962,971.61
2024-03-01,North America,Machine Learning Engineer,133075.04,815,14.18,807.05,815,827.4
2024-03-01,North America,Data Analyst,136977.18,1135,7.21,1130.83,1135,1148.06
2024-03-01,North America,AI Researcher,137605.5,547,13.85,535.97,547,553.11
2024-03-01,North America,MLOps Engineer,130967.26,580,6.09,572.93,580,589.45
2024-03-01,Europe,Data Scientist,112575.31,756,10.64,745.43,756,770.82
2024-03-01,Europe,Machine Learning Engineer,114845.82,678,17.47,665.92,678,685.66
2024-03-01,Europe,Data Analyst,102372.77,930,14.41,920.09,930,941.19
2024-03-01,Europe,AI Researcher,117408.18,481,18.35,471.02,481,488.93
2024-03-01,Europe,MLOps Engineer,101726.64,575,11.66,561.17,575,584.82
2024-03-01,Asia-Pacific,Data Scientist,156725.98,1067,5.37,1060.39,1067,1077.51
2024-03-01,Asia-Pacific,Machine Learning Engineer,148719.18,945,9.61,935.55,945,954.66
2024-03-01,Asia-Pacific,Data Analyst,158637.49,1240,7.0,1229.89,1240,1246.91
2024-03-01,Asia-Pacific,AI Researcher,163133.52,647,7.74,632.52,647,659.17
2024-03-01,Asia-Pacific,MLOps Engineer,146095.27,745,13.36,730.53,745,751.41
2024-03-01,South America,Data Scientist,82363.1,630,11.01,620.32,630,644.82
2024-03-01,South America,Machine Learning Engineer,91360.45,592,13.19,583.21,592,600.05
2024-03-01,South America,Data Analyst,83160.95,759,19.99,746.91,759,767.96
2024-03-01,South America,AI Researcher,95765.57,373,18.25,362.53,373,381.63
2024-03-01,South America,MLOps Engineer,88609.37,421,13.97,412.02,421,434.07
2024-03-01,Middle East & Africa,Data Scientist,85512.57,572,15.64,563.03,572,583.31
2024-03-01,Middle East & Africa,Machine Learning Engineer,80476.76,521,16.35,505.46,521,532.62
2024-03-01,Middle East & Africa,Data Analyst,78705.94,709,13.91,696.27,709,721.5
2024-03-01,Middle East & Africa,AI Researcher,80746.3,350,12.22,346.58,350,355.73
2024-03-01,Middle East & Africa,MLOps Engineer,80056.43,424,7.7,413.81,424,436.5
2024-04-01,North America,Data Scientist,136229.55,859,13.47,848.27,859,869.82
2024-04-01,North America,Machine Learning Engineer,126545.83,697,17.13,683.85,697,704.16
2024-04-01,North America,Data Analyst,124643.13,998,11.65,988.74,998,1006.56
2024-04-01,North America,AI Researcher,132709.67,489,15.2,478.3,489,498.87
2024-04-01,North America,MLOps Engineer,132885.91,571,15.73,556.81,571,584.57
2024-04-01,Europe,Data Scientist,109438.97,690,12.09,676.8,690,699.13
2024-04-01,Europe,Machine Learning Engineer,113861.06,636,16.95,629.3,636,646.13
2024-04-01,Europe,Data Analyst,103668.25,865,19.25,856.13,865,873.56
2024-04-01,Europe,AI Researcher,106692.55,464,7.51,454.29,464,472.83
2024-04-01,Europe,MLOps Engineer,111836.81,478,18.77,468.2,478,488.48
2024-04-01,Asia-Pacific,Data Scientist,148109.0,916,5.75,906.27,916,930.83
2024-04-01,Asia-Pacific,Machine Learning Engineer,136437.79,837,9.79,825.96,837,851.37
2024-04-01,Asia-Pacific,Data Analyst,147413.63,1132,11.01,1117.01,1132,1140.57
2024-04-01,Asia-Pacific,AI Researcher,147879.31,538,5.25,533.11,538,546.51
2024-04-01,Asia-Pacific,MLOps Engineer,144434.37,693,7.62,682.26,693,705.66
2024-04-01,South America,Data Scientist,85840.79,549,16.73,537.4,549,561.9
2024-04-01,South America,Machine Learning Engineer,92290.71,477,5.32,469.7,477,485.76
2024-04-01,South America,Data Analyst,89151.32,703,13.01,697.59,703,711.33
2024-04-01,South America,AI Researcher,90069.28,305,9.07,295.16,305,316.96
2024-04-01,South America,MLOps Engineer,89403.28,417,9.19,410.94,417,431.41
2024-04-01,Middle East & Africa,Data Scientist,79450.2,518,10.02,505.65,518,527.8
2024-04-01,Middle East & Africa,Machine Learning Engineer,75573.07,449,7.23,441.29,449,460.44
2024-04-01,Middle East & Africa,Data Analyst,84233.9,614,6.76,606.42,614,629.03
2024-04-01,Middle East & Africa,AI Researcher,74740.49,295,8.79,286.43,295,302.81
2024-04-01,Middle East & Africa,MLOps Engineer,79919.23,361,13.58,356.78,361,375.48
2024-05-01,North America,Data Scientist,125017.97,717,9.6,704.98,717,719.04
2024-05-01,North America,Machine Learning Engineer,135634.04,633,14.67,626.0,633,646.1
2024-05-01,North America,Data Analyst,117866.45,836,5.08,824.81,836,846.26
2024-05-01,North America,AI Researcher,132802.07,414,8.23,403.41,414,416.44
2024-05-01,North America,MLOps Engineer,132546.89,512,15.41,499.32,512,522.49
2024-05-01,Europe,Data Scientist,107670.51,558,14.51,550.28,558,565.87
2024-05-01,Europe,Machine Learning Engineer,104153.3,555,9.44,542.46,555,570.18
2024-05-01,Europe,Data Analyst,114902.1,758,18.06,747.34,758,771.1
2024-05-01,Europe,AI Researcher,104758.28,428,8.38,418.26,428,434.69
2024-05-01,Europe,MLOps Engineer,103490.52,416,10.45,407.35,416,424.78
2024-05-01,Asia-Pacific,Data Scientist,137889.38,807,16.35,795.91,807,818.51
2024-05-01,Asia-Pacific,Machine Learning Engineer,144124.13,767,16.85,758.72,767,779.62
2024-05-01,Asia-Pacific,Data Analyst,148595.02,1025,16.58,1015.64,1025,1035.2
2024-05-01,Asia-Pacific,AI Researcher,151449.78,503,16.68,492.91,503,512.51
2024-05-01,Asia-Pacific,MLOps Engineer,155623.25,596,18.21,587.0,596,607.14
2024-05-01,South America,Data Scientist,90392.75,519,10.35,507.02,519,531.24
2024-05-01,South America,Machine Learning Engineer,91390.71,457,19.8,442.76,457,462.04
2024-05-01,South America,Data Analyst,95049.6,576,19.05,566.97,576,590.01
2024-05-01,South America,AI Researcher,91661.69,299,7.55,289.15,299,308.12
2024-05-01,South America,MLOps Engineer,92393.09,309,10.97,300.2,309,319.47
2024-05-01,Middle East & Africa,Data Scientist,75730.26,421,6.01,414.02,421,431.94
2024-05-01,Middle East & Africa,Machine Learning Engineer,86746.61,402,16.34,392.36,402,416.54
2024-05-01,Middle East & Africa,Data Analyst,79874.95,526,8.05,513.89,526,537.01
2024-05-01,Middle East & Africa,AI Researcher,78777.63,270,19.69,257.85,270,278.82
2024-05-01,Middle East & Africa,MLOps Engineer,79170.74,277,6.16,261.58,277,285.9
2024-06-01,North America,Data Scientist,133457.51,681,11.24,671.1,681,688.28
2024-06-01,North America,Machine Learning Engineer,127369.85,642,13.24,634.68,642,654.65
2024-06-01,North America,Data Analyst,132973.85,888,19.31,875.39,888,898.07
2024-06-01,North America,AI Researcher,126019.25,376,18.17,359.92,376,385.2
2024-06-01,North America,MLOps Engineer,127599.14,495,9.81,480.37,495,500.74
2024-06-01,Europe,Data Scientist,109403.1,623,12.02,613.31,623,630.92
2024-06-01,Europe,Machine Learning Engineer,110052.38,534,6.61,519.7,534,538.78
2024-06-01,Europe,Data Analyst,106960.19,703,19.08,690.78,703,716.32
2024-06-01,Europe,AI Researcher,109303.01,328,16.61,315.66,328,338.16
2024-06-01,Europe,MLOps Engineer,108892.19,458,19.4,448.12,458,470.26
2024-06-01,Asia-Pacific,Data Scientist,146960.24,828,14.36,813.7,828,832.42
2024-06-01,Asia-Pacific,Machine Learning Engineer,149292.98,735,11.72,720.27,735,745.07
2024-06-01,Asia-Pacific,Data Analyst,158978.21,934,13.16,923.64,934,947.13
2024-06-01,Asia-Pacific,AI Researcher,146735.64,491,14.35,480.17,491,504.01
2024-06-01,Asia-Pacific,MLOps Engineer,162901.99,564,6.43,553.37,564,573.86
2024-06-01,South America,Data Scientist,91766.05,472,14.76,465.63,472,484.41
2024-06-01,South America,Machine Learning Engineer,96198.96,469,11.56,458.47,469,475.93
2024-06-01,South America,Data Analyst,94458.2,642,9.97,629.82,642,650.79
2024-06-01,South America,AI Researcher,85008.29,244,19.37,231.06,244,253.25
2024-06-01,South America,MLOps Engineer,83939.46,381,5.78,367.43,381,393.61
2024-06-01,Middle East & Africa,Data Scientist,87991.3,423,13.24,415.77,423,430.54
2024-06-01,Middle East & Africa,Machine Learning Engineer,81767.04,370,16.14,360.46,370,376.98
2024-06-01,Middle East & Africa,Data Analyst,77426.74,589,17.71,581.39,589,602.06
2024-06-01,Middle East & Africa,AI Researcher,78793.68,237,9.01,228.72,237,246.85
2024-06-01,Middle East & Africa,MLOps Engineer,82340.29,298,16.4,289.88,298,301.84
2024-07-01,North America,Data Scientist,130469.87,846,9.04,836.68,846,862.84
2024-07-01,North America,Machine Learning Engineer,123892.7,712,6.7,702.95,712,719.59
2024-07-01,North America,Data Analyst,139039.18,1016,15.05,1005.69,1016,1025.68
2024-07-01,North America,AI Researcher,128702.57,464,5.22,455.13,464,472.32
2024-07-01,North America,MLOps Engineer,112155.55,573,13.94,565.54,573,582.45
2024-07-01,Europe,Data Scientist,107951.2,667,14.42,661.6,667,677.81
2024-07-01,Europe,Machine Learning Engineer,101341.12,666,13.3,654.26,666,671.9
2024-07-01,Europe,Data Analyst,109110.57,806,14.08,798.92,806,815.89
2024-07-01,Europe,AI Researcher,108217.03,402,6.09,388.19,402,415.0
2024-07-01,Europe,MLOps Engineer,111196.95,554,11.51,548.28,554,565.5
