age,income,balance,transactions,loan,credit_score,products,tenure_years,is_active,churn
42,50158,21849,126,0,568,2,11,1,0
39,120393,67018,215,0,771,4,11,0,0
30,25605,69853,115,0,312,4,17,0,1
36,76492,50353,105,0,409,3,10,0,1
66,23321,17284,212,1,751,3,9,0,1
53,195613,96627,43,0,491,1,18,0,1
29,32170,46755,64,0,511,3,0,0,0
58,76045,6691,84,1,598,3,2,0,1
36,160005,-3435,56,0,598,3,6,1,0
29,160978,36878,231,0,686,1,16,0,0
26,130540,81539,279,0,322,3,15,0,1
24,174886,76386,101,0,356,2,7,1,0
45,121101,56965,171,0,613,1,6,0,0
31,20818,45467,104,1,547,1,2,0,1
48,28434,59556,5,1,739,3,18,1,0
69,141494,-881,33,0,646,2,5,1,0
36,50571,42866,26,1,364,4,17,1,0
64,60694,78574,17,0,758,2,15,0,0
33,114426,60777,4,0,736,4,17,0,0
22,138792,-668,117,0,654,1,6,1,0
52,65485,30837,95,0,388,2,15,0,1
29,163141,36253,212,0,386,4,8,0,1
42,77198,43475,254,1,412,3,19,1,0
69,118316,8398,43,0,348,2,3,0,1
38,189734,32073,92,0,751,2,1,1,0
53,108970,20363,246,1,330,4,7,0,1
40,92928,47225,260,0,775,1,10,1,0
33,167174,48222,250,0,662,2,3,1,0
56,184529,13660,241,1,450,3,17,0,1
62,107798,57402,133,0,610,3,17,1,0
59,72290,7745,74,0,685,1,5,0,0
56,142664,95905,294,0,618,2,7,1,0
31,163004,54604,239,0,598,2,12,0,0
48,31766,5023,135,0,606,3,9,1,0
22,108247,74752,226,0,465,3,12,0,1
52,33292,19961,83,0,827,2,13,0,0
40,198703,90643,245,1,439,3,18,0,1
46,92944,51834,242,1,722,2,4,0,1
60,126446,44679,85,0,488,3,5,0,1
28,54533,29179,111,0,584,4,2,1,0
35,100773,55694,68,0,381,3,11,0,1
64,144433,49237,285,0,733,4,18,0,0
29,156850,15581,150,1,652,2,16,1,0
26,55059,58052,175,0,614,4,6,0,0
27,142418,77309,197,0,657,1,17,0,0
61,155938,69953,41,0,391,2,4,0,1
34,93965,15022,28,1,661,2,2,0,1
55,80661,64328,84,0,682,2,8,0,0
24,63352,57855,228,0,707,2,19,1,0
63,130051,12224,172,0,748,3,5,0,0
30,108373,90987,40,0,521,4,3,1,0
57,54075,-4766,200,0,427,2,7,0,1
59,111931,44265,99,1,522,1,19,0,1
26,44104,75853,219,0,520,3,3,1,0
67,85827,82999,146,0,584,2,19,1,0
44,89222,-1862,64,0,801,2,8,1,0
19,152714,77728,92,0,764,2,16,1,0
22,117013,159,201,1,740,4,2,0,1
46,82845,52052,291,0,636,4,9,0,0
54,28769,44562,209,1,802,3,8,1,0
55,115369,89198,219,0,534,3,12,1,0
36,70375,98988,299,0,309,3,19,1,0
25,183150,-4934,262,0,638,4,18,0,1
65,32268,67082,37,0,477,4,5,1,0
62,161916,74521,104,1,486,2,7,0,1
18,94174,46405,250,0,404,4,2,1,0
39,122677,52684,253,0,652,2,13,1,0
69,162305,3187,277,1,574,3,16,1,0
34,50496,17337,236,0,528,2,3,0,0
24,168878,7169,202,0,605,3,16,1,0
42,191398,41131,53,0,356,1,19,1,0
62,98807,71201,210,0,827,1,19,0,0
21,190585,64840,5,0,395,3,13,0,1
53,39465,49785,200,0,313,1,10,1,0
23,190574,29778,284,1,543,3,6,0,1
48,159322,76536,42,0,337,4,11,1,0
36,80503,29656,194,1,367,1,2,1,0
61,41310,92301,247,1,539,4,3,1,0
56,150301,77288,268,0,397,2,7,0,1
44,113518,62298,191,1,489,2,14,0,1
27,52206,77913,46,1,356,3,16,1,0
43,29764,78107,187,1,820,4,14,0,1
36,163914,-4998,270,0,531,1,18,0,1
56,154048,22765,260,1,821,4,6,0,1
20,158498,47879,68,1,579,2,2,1,0
62,173959,-4237,257,0,621,2,1,1,0
30,46710,43522,113,0,794,2,12,0,0
67,61387,19841,293,1,656,1,9,0,1
45,198542,95786,241,0,500,2,12,0,0
37,157558,5921,93,1,448,3,4,0,1
45,190330,44876,181,1,642,1,13,1,0
25,132418,14224,294,0,322,3,4,0,1
58,42623,82266,252,1,301,4,15,0,1
56,43806,79343,19,0,755,4,7,1,0
18,157045,82301,249,0,328,2,12,1,0
20,197287,21989,284,1,330,1,8,1,0
30,134162,73590,16,0,308,2,18,0,1
45,197011,-2525,50,0,707,4,8,0,1
66,180229,49279,135,1,544,2,4,0,1
42,25521,99353,148,0,719,3,10,0,0
50,32891,66533,150,0,422,4,5,0,1
55,102331,67322,114,1,793,1,5,1,0
23,42474,82258,261,0,614,3,0,0,0
61,177579,71620,179,0,535,3,3,1,0
62,30687,16418,135,0,825,3,7,0,0
49,118550,-535,98,1,720,3,16,0,1
62,162081,65482,288,0,361,2,2,1,0
64,108762,5514,189,0,441,1,9,0,1
38,108484,91325,190,0,551,3,0,0,0
33,120475,36006,215,1,492,2,3,0,1
38,64291,-1339,159,0,326,2,0,0,1
28,68296,63100,288,0,739,1,8,0,0
54,60225,65463,165,0,699,1,5,0,0
53,54828,77675,257,1,319,3,5,0,1
52,187174,55588,235,0,398,3,10,1,0
36,53712,94756,208,1,629,2,18,0,1
37,46823,1179,228,0,498,4,14,0,1
35,156433,77824,65,0,630,1,1,1,0
64,111374,-2546,221,0,412,1,2,1,0
58,100174,80407,14,0,361,2,2,0,1
66,58052,31828,158,0,394,4,12,1,0
31,43265,17188,244,0,363,3,4,0,1
32,110287,58975,250,0,412,1,1,0,1
48,62012,39723,165,1,563,2,15,0,1
18,30916,36738,156,1,766,4,16,0,1
20,145462,45942,205,0,622,1,15,1,0
33,95045,8119,120,0,524,4,19,1,0
40,196604,18872,170,0,512,4,8,1,0
28,198731,41152,121,1,494,4,5,0,1
29,109860,84656,278,0,583,1,15,1,0
27,165075,29369,24,0,384,2,3,0,1
49,62634,24315,155,0,339,1,4,0,1
33,115479,89620,98,1,410,3,2,1,0
25,94992,-1157,218,0,587,4,2,0,1
55,31369,43512,199,0,600,2,4,0,0
29,39329,-1325,82,0,492,4,16,0,1
41,106700,72585,275,1,457,2,6,0,1
45,122960,28773,221,0,507,1,13,0,0
25,32410,55044,28,0,504,3,18,0,0
45,180802,-4769,135,0,680,2,14,0,1
53,153737,6845,61,0,612,2,7,1,0
43,190971,17960,165,0,336,4,19,1,0
25,188775,48738,130,0,843,4,4,0,0
67,175244,58150,258,0,539,1,0,1,0
45,22684,76766,205,0,756,4,18,0,0
45,170822,13517,162,0,753,4,17,1,0
54,39887,23412,299,1,606,2,10,0,1
58,171898,78610,171,0,489,4,18,1,0
53,157252,12607,168,0,844,1,2,1,0
44,66779,98274,154,0,812,3,12,1,0
34,88095,13587,91,0,458,1,2,0,1
26,191977,42860,155,0,454,1,12,0,1
50,147510,4089,4,0,355,3,16,1,0
37,121261,42635,170,0,487,1,6,0,1
30,76068,2882,190,0,453,1,11,1,0
45,38113,21445,38,0,716,2,19,0,0
65,62861,26820,9,0,781,1,19,0,0
46,98487,45503,62,0,395,1,8,0,1
30,45617,11555,264,1,717,1,9,0,1
63,118330,524,83,0,722,3,9,0,0
52,153655,94733,28,0,438,3,8,0,1
23,46250,16241,212,0,753,2,10,1,0
35,23055,17201,220,0,373,1,10,0,1
68,92337,14817,270,0,834,2,4,1,0
22,185498,30967,208,0,779,4,16,1,0
64,147615,5090,151,1,686,4,3,0,1
42,122255,27266,34,1,598,3,13,0,1
19,80532,12743,60,1,833,4,11,0,1
27,109376,91450,275,1,388,3,1,1,0
47,29933,41837,99,1,349,4,12,1,0
67,51979,11483,202,1,597,3,8,1,0
62,65047,14826,246,0,547,1,3,0,0
22,24137,47201,221,0,414,1,11,1,0
50,31423,8196,187,1,765,1,0,0,1
18,109851,21496,85,0,451,4,1,0,1
35,54482,52771,87,0,556,2,15,1,0
49,195228,6159,141,1,523,3,5,1,0
64,72483,22780,163,0,695,4,16,0,0
66,54754,77640,140,0,319,1,14,1,0
28,187384,78920,256,0,403,2,11,0,1
38,43363,30775,90,1,400,4,6,1,0
43,37085,8966,268,1,332,4,0,0,1
42,76889,87739,162,0,469,1,0,1,0
39,122090,92333,17,0,759,2,16,1,0
44,99951,48654,161,0,516,4,12,1,0
66,148227,8696,51,0,801,2,3,1,0
30,149925,58401,57,0,698,3,5,0,0
50,76414,87401,282,0,477,3,13,1,0
51,137159,17574,145,0,706,1,4,0,0
58,198124,40170,56,1,427,1,12,0,1
52,106934,32880,8,1,491,3,7,1,0
18,52691,78651,191,1,460,1,15,0,1
38,74697,46329,78,0,409,2,5,0,1
65,154116,62116,150,1,332,4,17,1,0
23,23883,96530,194,1,339,4,19,0,1
45,51712,53337,200,1,448,3,3,0,1
34,133655,87108,277,0,375,4,14,0,1
22,41545,-410,83,0,398,3,16,1,0
48,38204,78772,262,0,612,3,7,0,0
22,43268,11465,144,1,385,1,1,0,1
55,104383,48002,232,0,649,4,4,0,0
20,187211,63548,150,0,378,1,9,1,0
40,139755,84112,36,0,459,4,13,0,1
54,116940,301,200,1,722,3,13,1,0
54,48436,45607,191,1,588,1,14,0,1
27,155197,20773,17,0,340,4,7,1,0
27,192606,51104,162,0,794,3,2,0,0
36,118524,58461,278,0,313,3,2,0,1
34,106842,30880,211,1,414,4,4,0,1
38,62973,99892,134,0,355,2,12,0,1
31,96369,84482,188,0,310,2,3,1,0
26,107533,19491,242,0,317,2,19,1,0
63,53521,52904,184,1,479,3,14,0,1
18,158560,65917,195,0,775,2,5,0,0
68,59974,29872,244,1,663,4,1,0,1
62,143900,12328,14,0,513,1,18,1,0
30,62448,85005,174,0,303,4,16,1,0
21,27938,3770,96,0,589,3,9,0,0
18,124262,4106,13,0,813,3,4,1,0
66,166842,85273,154,0,557,3,5,0,0
57,69934,49888,165,1,829,3,16,1,0
49,85526,-4226,103,0,644,2,1,1,0
51,117204,60592,211,1,725,2,12,1,0
45,41487,18055,129,0,695,3,3,0,0
48,32869,86301,3,1,836,3,17,1,0
25,191869,27648,240,1,533,3,19,1,0
56,134576,48196,151,0,494,3,1,1,0
43,102209,-4455,136,1,839,4,4,0,1
51,102299,91301,146,0,374,4,17,1,0
20,64933,47132,189,0,423,4,6,0,1
67,96579,32674,168,0,564,4,13,1,0
29,160642,56486,127,1,784,3,19,0,1
18,157958,37373,91,0,332,2,3,1,0
61,194159,66931,76,0,832,3,2,1,0
22,110177,9501,77,0,746,1,10,1,0
47,87719,87527,113,0,418,3,7,0,1
47,114606,-1612,73,0,342,3,17,0,1
34,154846,47355,124,0,711,2,2,0,0
65,49018,45564,211,0,445,1,4,0,1
64,105839,71357,192,0,422,4,1,1,0
40,165344,61107,75,0,368,4,6,0,1
32,173658,13124,226,0,340,2,17,0,1
54,53545,43877,139,0,599,1,16,1,0
38,22566,97231,166,1,734,1,16,0,1
31,96489,77267,185,0,653,3,4,0,0
19,85355,12228,214,0,848,2,3,1,0
28,182768,14049,76,1,358,2,0,1,0
68,92940,-408,74,0,596,3,10,1,0
56,146731,91766,115,0,453,2,15,0,1
55,118382,47742,48,0,671,4,3,0,0
51,191807,5691,238,1,588,3,14,0,1
55,143865,52886,282,0,401,4,10,1,0
67,42129,77135,197,0,719,3,3,1,0
51,50845,34381,57,0,406,1,3,0,1
35,99449,38860,121,0,322,4,19,0,1
47,30739,58791,121,0,428,1,12,1,0
32,153745,45521,264,0,353,3,16,1,0
44,51171,3477,212,0,403,1,5,0,1
68,109179,3052,241,0,546,3,4,0,0
51,120022,63595,241,1,520,2,1,0,1
69,161696,23797,75,0,697,1,5,0,0
55,128906,93354,192,0,706,1,14,0,0
50,72930,33306,18,0,747,3,8,0,0
41,185680,95029,121,0,768,2,1,0,0
32,69649,10410,141,0,782,4,11,0,0
47,170761,32334,217,0,597,1,13,1,0
59,83503,55780,159,0,832,1,17,1,0
68,193196,6495,261,1,356,4,19,1,0
34,136659,2857,112,1,616,3,8,1,0
22,116875,38677,252,0,751,4,7,0,0
46,158659,2826,278,0,768,2,10,1,0
21,154599,8791,18,0,430,3,16,1,0
27,184139,45481,216,0,748,1,7,0,0
34,71538,65069,216,0,483,2,4,1,0
27,57455,80242,129,0,797,3,8,0,0
34,40243,47050,201,0,535,2,15,1,0
37,143793,21965,180,0,803,3,12,0,0
41,183765,77443,107,0,706,1,10,1,0
22,131371,85766,104,1,821,4,18,0,1
51,89231,97905,42,0,669,4,16,0,0
23,94648,79873,288,0,596,3,9,1,0
19,52059,79028,210,0,374,1,17,0,1
30,92778,94508,118,0,461,4,15,0,1
60,95477,48191,289,0,645,1,7,1,0
60,75283,31850,19,1,537,3,19,0,1
65,83853,17840,1,0,363,2,2,0,1
28,40001,23638,215,1,432,1,12,0,1
68,22700,63870,87,0,536,3,11,0,0
64,169157,61247,252,0,579,2,13,1,0
40,137990,69640,222,1,668,2,6,1,0
33,33339,66246,207,0,496,2,6,1,0
48,166906,90887,117,1,547,3,3,0,1
28,146378,37694,67,1,445,3,14,0,1
33,49543,76513,225,0,417,4,13,0,1
25,55930,58826,78,1,466,4,10,1,0
21,192146,93635,146,0,358,4,17,1,0
57,49044,56193,34,0,708,2,11,0,0
21,98673,64370,147,0,469,3,18,0,1
42,185977,43945,296,0,703,2,7,1,0
20,132997,69435,121,1,784,2,9,0,1
49,103725,34978,31,0,533,2,6,0,0
20,46012,19996,140,0,307,1,9,0,1
44,98513,66340,15,0,544,2,3,0,0
46,117585,51809,265,0,571,2,9,1,0
49,41694,68269,248,1,500,1,18,1,0
67,195460,28020,183,1,839,3,4,1,0
68,118760,4190,193,1,755,2,4,1,0
36,52835,74658,165,0,537,4,17,1,0
38,138777,66363,52,0,757,3,17,0,0
22,38186,14939,81,0,562,3,8,1,0
35,180617,3484,33,0,663,2,1,1,0
45,64391,52512,84,0,526,1,18,0,0
59,125858,22357,206,1,316,3,12,1,0
39,124199,68088,201,0,714,2,0,0,0
38,196860,44188,58,0,797,3,5,1,0
23,48401,61980,24,1,538,1,5,0,1
18,117764,17406,30,1,642,3,12,1,0
22,78611,48543,73,1,525,1,3,1,0
58,32202,54711,2,0,650,4,9,0,0
29,53135,19288,101,0,825,2,4,0,0
43,108121,2793,193,1,484,3,4,1,0
63,133944,1677,214,0,551,1,4,1,0
51,133765,50869,120,1,480,3,10,0,1
66,83535,86034,180,0,443,4,18,0,1
31,165969,51335,32,1,673,3,3,0,1
43,137328,8268,240,0,409,3,13,0,1
62,172363,5634,90,0,791,3,19,1,0
44,155579,1420,140,0,800,1,10,1,0
26,135473,48896,38,1,499,3,16,0,1
43,179926,64914,28,0,612,2,18,0,0
64,133056,78582,104,0,722,3,4,0,0
39,35475,61534,24,0,365,2,18,1,0
64,195977,89293,274,0,478,4,7,0,1
47,99870,-698,98,0,637,3,12,0,1
60,104366,56290,15,1,489,2,0,1,0
65,143836,2830,71,0,712,4,7,0,0
34,112814,13908,198,0,307,4,6,0,1
43,104285,67271,84,0,447,3,4,0,1
53,60185,27898,217,0,427,3,11,0,1
18,84398,58887,184,1,500,3,16,0,1
25,116682,40191,172,1,585,1,13,0,1
66,96593,72145,261,0,741,2,18,1,0
52,177499,38177,292,1,447,2,19,0,1
69,127518,47168,3,1,550,4,8,0,1
32,75535,94490,174,0,514,2,5,1,0
64,129626,32062,164,0,819,2,8,0,0
39,134190,35903,234,1,419,1,17,0,1
31,34060,48986,169,0,471,1,9,0,1
43,164679,18599,175,0,428,1,8,0,1
45,83560,19373,227,0,377,2,1,0,1
40,109610,6004,188,0,687,2,11,1,0
31,199936,37477,14,0,598,4,14,0,0
41,52970,89755,253,0,778,4,14,0,0
19,179282,44157,58,0,324,4,9,1,0
62,64088,52355,246,0,645,2,12,0,0
43,31683,-2850,297,0,683,3,4,1,0
31,154034,18226,158,0,567,1,16,0,0
68,120631,74680,261,0,509,1,5,0,0
24,186624,86825,274,0,783,3,11,0,0
20,131789,81442,165,0,406,1,2,0,1
64,65321,72994,121,0,557,4,18,1,0
40,198422,99112,180,1,823,1,16,1,0
63,83565,56528,253,0,549,2,15,1,0
60,140454,26435,125,1,466,3,8,0,1
64,194933,59950,109,0,415,1,16,0,1
62,190236,22994,141,1,624,4,13,0,1
35,102095,49102,121,1,544,2,11,1,0
55,133610,47434,9,1,466,3,17,1,0
52,196035,2892,254,0,330,3,18,0,1
68,23532,66089,16,0,688,1,3,0,0
32,134527,14988,202,0,557,2,15,0,0
42,171805,87759,14,0,347,1,13,1,0
54,103463,88708,2,0,735,3,13,0,0
45,194186,91681,241,0,339,4,6,1,0
27,25456,67690,186,0,842,3,0,0,0
56,23413,34907,281,0,358,3,11,0,1
34,27085,10479,102,0,752,2,13,1,0
56,179009,80902,234,1,459,2,4,0,1
39,40563,60713,177,1,328,2,0,1,0
43,57575,5802,86,1,508,4,2,0,1
61,27386,97817,252,0,779,2,13,0,0
42,120244,2774,191,0,677,2,16,0,0
34,79150,11625,2,0,808,2,1,1,0
30,180644,89111,157,0,530,1,5,0,0
37,146053,37339,185,1,519,4,4,0,1
42,186343,70324,140,0,509,2,13,0,0
21,96566,8749,50,1,594,2,10,0,1
27,164210,55873,178,0,689,1,16,0,0
20,149549,41521,154,0,782,3,14,1,0
58,198441,70732,267,1,734,3,9,0,1
62,166718,51547,112,0,662,3,15,0,0
35,48812,91663,119,1,730,3,0,1,0
64,108958,61836,88,1,738,4,0,0,1
53,96181,55433,105,0,536,2,4,0,0
64,34628,84398,206,1,558,2,7,1,0
39,44486,49069,30,0,836,1,1,1,0
51,143934,99977,266,0,720,3,5,0,0
64,59266,25591,163,0,429,2,4,0,1
25,108268,83563,120,0,663,4,6,0,0
57,66557,54132,133,0,625,1,0,0,0
66,36494,97591,122,0,490,4,19,1,0
61,172643,9384,89,0,651,2,4,1,0
36,54486,34005,71,0,614,2,10,0,0
59,81635,81946,36,0,358,4,4,1,0
58,151197,21348,100,1,738,3,5,0,1
54,68814,31573,111,0,585,4,13,1,0
23,143141,-2786,29,0,517,4,15,1,0
69,170390,25973,37,1,699,2,2,0,1
43,82363,19632,206,0,768,2,17,1,0
51,63162,50301,165,0,769,3,1,0,0
62,147083,11621,8,1,632,4,16,0,1
23,27590,-4268,276,1,820,3,18,0,1
54,54850,42693,168,0,624,2,1,0,0
50,163206,17547,274,1,491,4,0,1,0
39,150091,80809,248,0,775,3,19,0,0
38,45230,96128,111,0,348,4,16,1,0
23,35058,50671,79,0,706,2,4,0,0
23,99837,-2546,17,1,646,4,8,0,1
65,123397,24487,79,0,468,3,9,1,0
21,47039,25689,194,0,495,2,12,0,1
47,58334,17607,198,0,476,4,3,1,0
28,63525,40265,115,1,828,1,3,1,0
47,146681,6575,31,0,419,3,19,0,1
48,104194,62960,222,0,766,1,16,0,0
41,179515,33951,87,1,557,2,16,1,0
26,23972,47576,160,1,365,2,6,0,1
20,84936,11469,102,0,383,3,11,1,0
68,111703,45730,297,0,375,3,4,0,1
48,129877,95320,162,0,627,4,14,0,0
57,49519,91121,101,1,435,1,0,1,0
54,122417,6678,188,0,596,4,12,1,0
53,95864,66237,249,0,639,1,1,0,0
41,75881,55771,225,1,652,3,5,0,1
48,44732,80634,123,1,849,3,1,0,1
23,168745,40699,278,0,645,3,15,0,0
19,95909,10002,290,1,671,2,15,0,1
37,25720,23389,277,0,367,1,9,0,1
45,79115,79328,157,0,637,2,10,1,0
28,135843,42971,2,0,641,3,2,0,0
21,71940,24421,9,1,413,2,6,1,0
32,156225,83238,66,1,544,4,6,0,1
23,91762,1971,168,1,772,4,4,0,1
66,189091,14235,49,0,412,1,9,0,1
47,104833,94701,126,0,522,3,12,1,0
55,167659,70693,196,1,472,4,1,0,1
68,38206,97460,14,1,684,3,15,1,0
19,111471,47393,121,0,741,1,0,1,0
32,115169,62066,47,0,471,1,18,1,0
28,30736,-4226,113,1,807,2,19,1,0
25,126937,46613,5,0,718,3,16,1,0
43,158043,2985,3,0,491,4,8,1,0
68,76577,3307,278,1,671,1,9,0,1
62,176796,67878,172,1,536,3,14,1,0
61,151003,58196,55,0,696,4,13,1,0
22,107702,25119,14,0,374,2,9,0,1
23,98694,82167,90,1,635,1,1,0,1
43,111310,51808,204,0,767,1,18,0,0
21,75155,78269,246,1,350,3,2,0,1
36,148491,46897,238,0,554,3,14,0,0
37,162180,55587,8,0,595,1,15,0,0
50,97613,41278,228,1,690,4,16,1,0
37,76938,14231,216,0,535,1,15,0,0
66,121163,61162,184,0,719,3,3,1,0
29,88498,25028,194,1,445,2,4,1,0
64,37751,99265,38,0,533,3,17,0,0
18,131161,26143,39,0,458,3,0,0,1
43,52390,41392,15,1,786,2,0,0,1
31,121213,40578,80,1,838,4,14,1,0
55,128712,18975,90,1,389,2,9,0,1
54,167065,53983,137,0,450,3,6,0,1
28,80403,87334,180,0,760,1,7,0,0
53,46859,22521,64,0,318,1,8,0,1
30,171950,74795,114,0,675,2,9,1,0
60,119124,5613,49,0,690,3,8,1,0
20,145940,52580,284,0,512,3,4,0,0
50,47100,14441,145,0,666,3,11,1,0
23,191095,66403,179,0,391,2,17,0,1
67,137350,53311,160,0,667,2,11,0,0
27,198781,50088,266,0,530,4,1,0,0
22,141792,89650,100,1,452,3,8,0,1
40,74524,84125,147,0,514,2,5,0,0
27,122757,71559,149,1,824,3,12,1,0
61,105049,82927,223,0,549,2,8,0,0
19,64974,89039,199,0,736,1,14,0,0
30,197550,69747,290,0,427,1,8,0,1
57,73768,27506,79,0,849,4,11,0,0
19,68544,62542,107,1,442,4,17,1,0
37,169122,4033,161,1,635,1,7,0,1
18,170856,57074,147,0,598,4,12,0,0
54,31774,29971,204,0,674,4,14,1,0
26,186040,10064,84,0,414,2,7,0,1
34,97678,59705,49,1,331,4,3,1,0
26,70135,92440,120,0,579,4,14,0,0
28,174079,50935,152,1,812,4,10,0,1
32,45158,89011,198,1,587,1,6,0,1
41,91587,56105,225,1,437,1,18,0,1
55,155187,63733,259,0,665,1,18,1,0
52,79317,98970,62,0,832,3,0,1,0
47,26371,18790,277,1,314,2,4,1,0
48,114226,37024,181,1,728,1,17,0,1
66,59355,40241,3,0,815,4,18,1,0
22,117956,13892,192,1,327,3,14,1,0
61,194447,29486,254,0,517,3,2,1,0
67,133538,25084,150,0,475,4,4,1,0
31,122126,6524,5,0,664,1,19,0,0
28,28338,76301,214,1,838,4,14,0,1
26,173079,-2407,229,0,831,3,11,0,1
51,22477,28466,132,1,458,1,3,0,1
29,62423,68104,84,0,695,2,10,1,0
52,95973,50602,153,1,773,1,2,1,0
52,199172,53288,201,0,348,3,0,0,1
18,49236,85248,193,0,723,1,10,1,0
57,151440,-3775,19,0,402,2,12,0,1
39,45839,73716,269,1,603,3,7,1,0
46,137537,96006,245,0,677,3,18,1,0
25,131902,57060,70,1,389,1,4,1,0
28,121051,95508,201,1,448,4,2,0,1
58,27139,62764,57,0,587,1,9,1,0
54,178213,5648,256,0,577,3,8,0,0
31,128314,-52,220,0,718,3,16,0,1
47,84262,26696,158,0,430,4,8,0,1
52,157776,15186,135,0,449,2,11,0,1
38,152959,63635,207,0,379,1,10,0,1
54,31975,88846,237,0,440,2,15,1,0
22,151616,40926,217,0,338,3,3,1,0
36,104984,12922,187,0,750,1,19,1,0
31,108366,53912,189,0,350,3,1,1,0
43,197395,55614,273,0,491,4,7,0,1
21,140491,26568,253,0,818,3,15,1,0
42,70382,1978,193,0,624,3,18,0,0
62,43926,7098,179,0,532,2,10,0,0
59,116538,28313,87,0,484,4,13,0,1
42,133117,58239,264,1,604,4,1,1,0
35,33333,99236,125,1,411,2,14,0,1
57,36942,99507,179,0,472,3,16,1,0
25,173519,36143,42,0,471,4,9,0,1
56,94397,44989,202,0,693,1,0,1,0
57,175905,78308,106,0,400,4,3,1,0
31,41530,51317,87,0,716,2,17,0,0
49,67060,54285,13,1,767,3,1,1,0
68,101292,9240,242,0,320,3,2,1,0
55,61104,12841,17,0,346,3,12,0,1
50,22634,71998,227,0,732,4,12,0,0
40,27288,14184,76,0,601,3,14,0,0
32,54253,31071,289,0,361,2,5,0,1
50,146628,21029,40,0,411,2,0,1,0
42,47005,18670,118,1,827,3,9,0,1
34,69824,96590,74,1,485,2,11,1,0
50,97702,2489,176,0,775,4,15,0,0
64,37798,78092,217,0,403,2,1,0,1
19,180373,10767,68,1,684,1,2,1,0
31,75267,62247,212,1,649,3,3,1,0
57,154966,98800,11,1,812,1,4,0,1
57,23846,20356,112,0,699,4,14,1,0
68,83571,18871,269,0,536,2,3,1,0
56,34481,77948,25,0,613,2,3,0,0
68,144908,95554,54,1,458,4,15,0,1
23,62154,43164,207,0,768,4,1,0,0
23,149447,48301,78,1,794,3,8,1,0
20,28048,64919,150,0,378,2,11,0,1
24,47386,2451,197,0,531,2,15,0,0
68,184408,37028,219,0,400,2,4,0,1
25,124794,85395,260,0,489,3,13,1,0
59,174925,53176,20,0,740,3,7,1,0
69,54713,97981,177,0,793,2,14,1,0
32,167863,50242,70,0,632,2,13,1,0
64,97481,58529,93,1,536,2,19,0,1
46,192645,31256,206,0,768,4,16,0,0
50,59899,89479,72,1,521,1,16,0,1
69,110217,-1788,154,0,625,2,6,0,1
47,34975,61452,257,0,329,3,18,0,1
56,93247,20146,227,0,331,2,19,0,1
44,130295,22375,174,1,660,2,10,0,1
53,139045,46246,295,0,313,3,12,1,0
46,32105,6430,216,0,768,1,14,0,0
55,69645,90853,35,0,601,2,10,1,0
50,150291,99573,211,0,511,4,11,0,0
54,50146,73295,149,0,489,3,14,1,0
44,154940,33810,273,0,541,2,9,0,0
50,64294,36580,114,0,766,2,5,1,0
21,95596,24348,202,0,777,2,8,1,0
39,156505,75241,5,0,840,4,13,0,0
19,42612,85882,124,0,736,3,4,1,0
27,168894,34499,197,1,663,2,10,1,0
22,54120,25726,206,0,373,3,11,1,0
27,192076,72075,2,0,614,4,17,1,0
50,41294,53958,65,0,318,4,2,0,1
55,104300,-1302,207,0,673,2,0,0,1
30,102119,27969,277,0,463,3,0,0,1
48,101096,-763,112,0,576,1,0,1,0
64,155496,76870,138,0,316,2,4,0,1
53,60615,14553,163,1,552,4,5,0,1
62,46863,-2136,167,0,386,3,12,1,0
41,49469,34128,34,0,748,4,2,1,0
69,123101,10326,42,0,629,4,10,0,0
32,174256,412,168,1,463,2,14,0,1
46,109446,51827,270,1,379,3,13,0,1
25,132613,4349,299,0,740,4,0,1,0
22,137456,46461,41,1,474,3,17,0,1
46,186247,99731,186,0,382,3,11,0,1
64,83872,93405,84,1,704,1,5,0,1
21,52208,28144,3,0,634,1,8,0,0
29,71998,68933,284,0,824,2,5,0,0
62,76994,72452,261,0,820,3,7,1,0
19,79895,10372,208,0,509,2,6,0,0
44,52894,57586,254,1,630,1,8,0,1
48,41990,31431,193,0,421,2,16,1,0
68,193652,58182,80,0,464,1,0,1,0
68,93230,17678,92,0,682,1,7,0,0
53,56087,28828,138,0,446,4,6,0,1
53,28673,58352,217,0,827,4,5,1,0
43,189271,55167,243,0,341,2,2,0,1
60,52187,49745,102,1,462,4,4,0,1
44,43553,16947,31,0,621,3,15,1,0
22,63780,65660,50,1,460,4,0,1,0
37,124794,36849,237,0,603,4,17,0,0
28,102158,90457,39,0,585,3,14,0,0
27,21420,78482,256,0,738,4,4,1,0
57,198512,14579,222,1,641,3,6,0,1
55,64310,26658,5,0,376,1,10,0,1
23,63953,94114,94,0,785,2,12,1,0
25,24987,4250,271,0,580,3,10,1,0
40,196589,86372,145,1,754,1,8,0,1
64,52456,25163,228,0,446,4,18,0,1
43,138763,22122,230,0,551,3,10,0,0
63,189252,52855,48,0,676,1,9,0,0
60,105398,70574,250,0,664,2,4,0,0
29,137183,64948,294,0,481,1,8,0,1
43,109782,-602,57,0,317,1,2,1,0
30,142740,23236,198,0,387,2,13,1,0
57,49681,48329,169,1,670,4,13,0,1
35,28323,-4343,226,0,622,2,14,1,0
42,87393,50488,27,0,752,2,11,0,0
