transaction_id,customer_id,customer_age,customer_tenure_months,merchant_category,merchant_country,is_foreign,is_high_risk_country,transaction_type,card_present,transaction_hour,time_of_day,amount,device_score,num_transactions_30d,avg_monthly_spend,days_since_last_tx,new_card,is_fraud
24992,631375,34,95,grocery,PK,0,0,in-store,1,9,morning,11.4,0.094,4,50.0,4,0,0
29670,388351,32,72,utilities,PK,0,0,mobile,0,22,evening,22.06,0.143,3,5407.94,24,0,0
5837,586675,32,2,others,US,1,0,in-store,1,21,evening,13.17,0.365,6,1109.85,14,0,0
10236,257212,25,40,grocery,FR,1,0,in-store,1,3,night,25.15,0.087,10,2610.82,33,0,0
22825,841511,42,1,entertainment,PK,0,0,online,0,8,morning,6.13,0.105,5,4790.07,3,1,0
280,658986,22,6,utilities,US,1,0,online,0,10,morning,8.59,0.428,3,4605.14,0,0,0
22377,113448,30,0,utilities,IN,1,0,in-store,1,1,night,7.4,0.352,7,5278.62,15,1,0
25274,154895,18,16,grocery,PK,0,0,in-store,1,20,evening,6.07,0.033,7,2910.01,13,0,0
5161,607831,45,16,restaurants,NG,1,1,in-store,1,9,morning,6.67,0.103,4,2460.32,24,0,0
29753,442313,35,6,utilities,GB,1,0,in-store,1,15,afternoon,15.84,0.229,5,3801.66,19,0,0
3691,471233,18,15,others,BD,1,1,online,0,13,afternoon,16.16,0.187,4,3096.1,3,0,0
5916,638314,18,8,travel,DE,1,0,mobile,0,12,afternoon,25.58,0.203,2,2975.27,9,0,0
11579,511267,40,15,utilities,PK,0,0,online,0,23,evening,47.19,0.152,2,50.0,13,0,0
18079,143815,27,17,pharmacy,Other,1,0,mobile,0,17,afternoon,4.27,0.076,5,50.0,0,0,0
19537,877146,38,5,electronics,DE,1,0,online,0,5,night,35.31,0.193,3,2229.47,10,0,0
26024,261961,45,68,services,IN,1,0,in-store,1,14,afternoon,23.43,0.166,4,2462.61,2,0,0
29720,281613,59,18,others,BD,1,1,in-store,1,8,morning,8.75,0.28,4,3217.23,7,0,0
21740,711477,39,18,restaurants,Other,1,0,in-store,1,15,afternoon,45.99,0.144,5,2997.52,0,0,0
25744,234918,31,29,utilities,Other,1,0,online,0,8,morning,4.01,0.216,5,2779.33,3,0,0
20553,845866,32,18,travel,BD,1,1,online,0,23,evening,45.29,0.102,4,4717.08,4,0,0
11703,737384,45,24,entertainment,AE,1,0,in-store,1,17,afternoon,35.31,0.259,4,4027.97,1,0,0
11515,788233,33,39,electronics,FR,1,0,in-store,1,18,evening,130.87,0.206,5,1856.17,22,0,0
9007,723765,22,32,grocery,PK,0,0,mobile,0,23,evening,6.73,0.114,5,3110.01,7,0,0
11743,261792,50,33,travel,US,1,0,online,0,2,night,118.13,0.304,6,3432.16,12,0,0
28262,835351,37,27,electronics,PK,0,0,online,0,17,afternoon,23.92,0.068,7,3313.67,8,0,0
16470,226525,22,35,restaurants,Other,1,0,in-store,1,16,afternoon,13.44,0.122,3,2967.2,27,0,0
13677,929055,35,192,electronics,Other,1,0,online,0,11,morning,23.68,0.08,8,2829.21,11,0,0
20164,800948,40,30,utilities,PK,0,0,in-store,1,0,night,45.38,0.207,10,3373.29,16,0,0
16786,357716,30,2,grocery,PK,0,0,online,0,5,night,11.19,0.211,7,1879.07,11,0,0
29323,182045,24,7,utilities,Other,1,0,online,0,13,afternoon,1.57,0.337,5,5291.72,27,0,0
15694,326137,27,19,pharmacy,US,1,0,in-store,1,6,morning,8.8,0.229,6,4379.14,4,0,0
17336,556979,39,30,entertainment,PK,0,0,in-store,1,11,morning,16.27,0.206,6,2029.0,20,0,0
3736,212782,39,29,restaurants,IN,1,0,online,0,21,evening,1.37,0.21,7,3846.3,14,0,0
25485,376674,53,23,electronics,TR,1,1,online,0,4,night,14.82,0.131,6,3034.24,7,0,1
3644,501220,37,2,travel,GB,1,0,mobile,0,8,morning,12.02,0.0,4,4622.59,26,0,0
7199,703814,42,2,utilities,NG,1,1,in-store,1,9,morning,22.45,0.271,5,3009.29,2,0,0
25366,761449,26,15,utilities,US,1,0,in-store,1,7,morning,6.24,0.631,7,3268.88,4,0,0
24937,458773,54,101,services,IN,1,0,online,0,19,evening,67.73,0.215,1,2782.13,14,0,0
21306,637706,33,18,grocery,AE,1,0,in-store,1,17,afternoon,37.0,0.087,4,1372.21,23,0,0
29366,816748,37,17,entertainment,BD,1,1,mobile,0,13,afternoon,74.92,0.004,4,2906.87,8,0,0
21524,718740,49,6,services,BD,1,1,online,0,18,evening,12.16,0.088,7,3269.49,5,0,0
21719,774104,49,7,grocery,PK,0,0,in-store,1,19,evening,41.18,0.097,5,1479.81,14,0,0
1838,810979,41,2,grocery,IN,1,0,in-store,1,19,evening,8.05,0.137,4,4203.47,3,0,0
29916,651896,32,8,others,Other,1,0,mobile,0,22,evening,13.92,0.44,7,4623.47,2,0,0
10985,329767,33,41,entertainment,FR,1,0,in-store,1,21,evening,15.81,0.13,3,6627.68,5,0,0
9304,413732,35,39,restaurants,PK,0,0,online,0,11,morning,6.77,0.11,6,1727.36,17,0,0
12800,435076,18,21,entertainment,PK,0,0,online,0,7,morning,13.66,0.371,3,3752.99,3,0,0
1458,857907,37,42,electronics,AE,1,0,in-store,1,1,night,45.41,0.005,3,4546.48,65,0,0
1093,366765,25,26,pharmacy,PK,0,0,in-store,1,20,evening,28.01,0.105,4,2882.78,19,0,0
4150,933525,53,73,pharmacy,GB,1,0,in-store,1,1,night,48.31,0.066,3,4404.74,4,0,0
11009,401075,22,47,utilities,DE,1,0,online,0,13,afternoon,2.37,0.199,3,50.0,22,0,0
27069,647594,41,85,travel,Other,1,0,online,0,21,evening,14.51,0.142,3,3579.54,17,0,0
9190,328300,36,63,utilities,IN,1,0,mobile,0,9,morning,26.29,0.216,7,1328.97,13,0,0
4933,835430,30,11,travel,NG,1,1,online,0,14,afternoon,47.73,0.387,3,2894.43,0,0,1
14466,224926,30,12,fashion,US,1,0,online,0,17,afternoon,50.53,0.381,5,3117.48,27,0,0
4557,223106,22,2,services,US,1,0,online,0,22,evening,88.32,0.079,5,1552.68,5,0,0
11489,282058,43,44,travel,PK,0,0,in-store,1,17,afternoon,125.83,0.211,9,1833.36,7,0,0
12075,714080,39,31,grocery,Other,1,0,in-store,1,15,afternoon,8.84,0.02,6,3146.65,6,0,0
25102,334823,23,7,pharmacy,DE,1,0,in-store,1,5,night,11.51,0.225,6,3458.84,0,0,0
16798,923622,38,24,services,AE,1,0,in-store,1,12,afternoon,52.42,0.073,4,1826.82,7,0,0
20071,623292,18,2,restaurants,GB,1,0,online,0,8,morning,30.49,0.27,8,2413.27,10,0,0
14419,348966,37,7,entertainment,FR,1,0,online,0,20,evening,35.2,0.261,6,3035.47,24,0,0
28246,458423,43,14,fashion,FR,1,0,in-store,1,22,evening,7.14,0.055,0,2424.68,12,0,0
25390,462315,21,7,fashion,NG,1,1,in-store,1,14,afternoon,9.02,0.182,5,3760.09,6,0,0
24997,278388,29,43,electronics,AE,1,0,online,0,22,evening,448.04,0.339,4,3875.64,5,0,0
17279,959299,36,28,electronics,PK,0,0,in-store,1,5,night,56.94,0.32,4,3199.27,13,0,0
6482,486350,51,2,utilities,IN,1,0,in-store,1,22,evening,26.53,0.161,3,1799.75,5,0,0
8021,633090,44,9,restaurants,DE,1,0,in-store,1,23,evening,9.46,0.129,4,677.56,17,0,0
9101,572585,59,46,restaurants,PK,0,0,online,0,13,afternoon,12.55,0.23,8,1498.78,19,0,0
17477,582517,38,22,grocery,FR,1,0,online,0,17,afternoon,36.5,0.107,8,5869.41,0,0,0
8590,394499,28,42,electronics,DE,1,0,in-store,1,6,morning,242.86,0.194,5,168.54,8,0,0
29162,961164,28,8,others,AE,1,0,online,0,3,night,6.22,0.158,6,2264.87,1,0,0
24516,644428,29,8,grocery,PK,0,0,online,0,17,afternoon,41.42,0.205,8,2150.18,22,0,0
27275,133580,18,10,electronics,PK,0,0,in-store,1,19,evening,43.11,0.249,7,4851.91,2,0,0
23873,416161,25,56,grocery,ES,1,0,mobile,0,20,evening,88.24,0.325,10,838.72,1,0,0
29364,462793,48,4,electronics,Other,1,0,mobile,0,4,night,65.32,0.063,2,5285.0,34,0,0
1504,283675,30,39,electronics,BD,1,1,in-store,1,17,afternoon,41.38,0.267,5,2189.81,0,0,0
9937,776760,28,3,grocery,US,1,0,in-store,1,16,afternoon,39.77,0.143,1,1827.09,2,0,0
10940,499489,36,19,fashion,BD,1,1,in-store,1,15,afternoon,5.77,0.092,5,2146.16,25,0,0
20295,991354,24,7,grocery,BD,1,1,mobile,0,16,afternoon,23.58,0.644,4,932.49,2,0,1
3950,867524,24,5,restaurants,ES,1,0,in-store,1,19,evening,53.22,0.169,3,2497.66,12,0,0
6439,368449,50,109,others,PK,0,0,online,0,19,evening,16.76,0.3,6,2712.69,6,0,0
13620,398663,32,28,electronics,ES,1,0,in-store,1,19,evening,17.85,0.276,4,3116.86,20,0,0
14304,585714,33,18,travel,PK,0,0,mobile,0,4,night,29.97,0.13,2,5209.53,5,0,0
22094,897147,28,54,grocery,AE,1,0,mobile,0,22,evening,21.92,0.215,7,2678.44,6,0,0
15949,427407,28,10,services,IN,1,0,online,0,20,evening,39.79,0.314,6,3013.2,1,0,0
28190,869855,61,45,utilities,TR,1,1,mobile,0,4,night,5.49,0.112,5,4334.61,1,0,0
13065,205509,46,39,electronics,PK,0,0,online,0,17,afternoon,47.99,0.151,1,1708.81,2,0,0
13251,308150,52,104,restaurants,IN,1,0,online,0,11,morning,66.91,0.092,5,6360.41,5,0,0
29167,894171,49,8,grocery,IN,1,0,online,0,22,evening,8.84,0.164,5,2028.32,9,0,0
7744,724773,36,2,restaurants,AE,1,0,in-store,1,10,morning,2.14,0.193,6,1612.89,11,0,0
26227,243128,46,3,grocery,IN,1,0,in-store,1,20,evening,16.0,0.104,5,5765.5,4,0,0
7756,576384,33,19,grocery,FR,1,0,mobile,0,19,evening,10.35,0.376,2,6268.12,9,0,0
1413,808533,56,66,pharmacy,Other,1,0,mobile,0,4,night,8.5,0.134,2,1069.75,16,0,0
6529,993659,35,33,pharmacy,PK,0,0,mobile,0,21,evening,21.05,0.044,5,2278.43,17,0,0
1123,366776,30,21,restaurants,PK,0,0,online,0,19,evening,93.4,0.0,6,2878.59,2,0,0
16334,425370,39,20,electronics,DE,1,0,online,0,15,afternoon,181.36,0.212,2,4191.12,32,0,0
5246,909057,34,18,services,FR,1,0,online,0,21,evening,49.53,0.107,6,4576.5,25,0,0
12153,645974,21,26,electronics,NG,1,1,online,0,2,night,30.6,0.058,9,3381.73,31,0,1
19641,151408,34,10,entertainment,IN,1,0,online,0,18,evening,9.81,0.218,6,2480.79,3,0,0
25208,515651,32,9,services,PK,0,0,in-store,1,5,night,34.05,0.127,3,2732.21,1,0,0
9434,177994,34,56,utilities,GB,1,0,in-store,1,19,evening,1.54,0.126,6,2920.45,7,0,0
7469,423966,40,11,entertainment,AE,1,0,in-store,1,8,morning,32.57,0.105,2,2069.87,33,0,0
29012,994803,37,26,grocery,US,1,0,mobile,0,14,afternoon,37.64,0.31,3,2219.31,22,0,0
11032,333867,42,35,electronics,IN,1,0,in-store,1,20,evening,126.85,0.094,0,3328.53,15,0,0
29443,668225,25,1,utilities,PK,0,0,online,0,23,evening,5.36,0.298,4,4552.85,5,1,0
7294,469430,37,5,electronics,PK,0,0,in-store,1,6,morning,30.3,0.19,4,2760.93,29,0,0
12972,274166,41,30,entertainment,CN,1,1,online,0,18,evening,57.68,0.445,8,3407.85,18,0,0
5347,821755,32,16,grocery,US,1,0,online,0,10,morning,14.83,0.333,4,1971.59,13,0,0
14471,283208,25,14,electronics,CN,1,1,online,0,3,night,146.02,0.203,3,4153.34,1,0,1
28812,532934,38,2,utilities,US,1,0,online,0,5,night,41.29,0.207,6,3681.88,12,0,0
15963,286764,24,32,fashion,IN,1,0,in-store,1,4,night,11.77,0.359,8,2668.9,10,0,0
24275,576113,36,16,fashion,PK,0,0,mobile,0,3,night,4.54,0.0,9,2529.9,3,0,0
21150,718773,52,7,grocery,PK,0,0,online,0,22,evening,27.04,0.074,3,4946.39,31,0,0
10864,726652,43,32,restaurants,PK,0,0,online,0,21,evening,17.67,0.204,4,4387.8,10,0,0
17755,375871,36,20,restaurants,TR,1,1,mobile,0,9,morning,11.22,0.349,7,4746.64,1,0,0
4485,777800,28,17,fashion,PK,0,0,online,0,7,morning,44.0,0.028,2,955.6,3,0,0
10561,401173,27,0,restaurants,BD,1,1,online,0,10,morning,57.36,0.208,7,4788.22,4,1,1
24578,147219,29,4,restaurants,US,1,0,online,0,0,night,8.36,0.601,2,3440.36,23,0,1
20327,301703,27,52,utilities,IN,1,0,online,0,17,afternoon,42.88,0.291,2,3763.46,37,0,0
21717,416575,40,0,pharmacy,NG,1,1,mobile,0,7,morning,16.54,0.008,8,3859.42,32,1,0
10599,653620,21,50,services,Other,1,0,online,0,8,morning,17.61,0.188,6,4922.7,0,0,0
1434,944193,42,4,fashion,IN,1,0,in-store,1,16,afternoon,12.03,0.26,3,2158.74,11,0,0
5861,245406,51,95,entertainment,US,1,0,online,0,9,morning,18.26,0.409,6,1834.24,6,0,0
12427,178097,41,15,restaurants,BD,1,1,online,0,16,afternoon,27.29,0.163,5,1962.93,0,0,0
10981,889622,35,1,utilities,FR,1,0,in-store,1,20,evening,30.65,0.235,6,2208.73,3,1,0
22045,187087,40,49,electronics,PK,0,0,mobile,0,3,night,78.44,0.206,6,5782.37,8,0,0
27831,133512,36,16,travel,FR,1,0,online,0,2,night,11.9,0.169,5,4946.03,4,0,0
23078,922685,28,7,grocery,DE,1,0,online,0,15,afternoon,19.87,0.232,4,6293.28,17,0,0
26377,608965,38,0,electronics,PK,0,0,in-store,1,3,night,121.02,0.223,6,3411.72,2,1,0
10407,728151,40,35,restaurants,PK,0,0,in-store,1,16,afternoon,31.29,0.329,7,3492.17,28,0,0
23491,433777,27,66,restaurants,CN,1,1,mobile,0,3,night,15.03,0.184,4,4621.92,3,0,0
19567,428231,32,6,pharmacy,IN,1,0,mobile,0,3,night,26.71,0.0,7,2809.89,25,0,0
11473,397915,35,51,entertainment,US,1,0,in-store,1,19,evening,7.89,0.218,7,2726.88,5,0,0
12064,308271,54,44,utilities,PK,0,0,in-store,1,14,afternoon,5.99,0.168,2,2585.68,1,0,0
8932,928457,46,0,services,DE,1,0,online,0,7,morning,11.61,0.085,8,1446.86,3,1,0
10969,928804,29,9,others,ES,1,0,online,0,17,afternoon,4.18,0.383,7,2667.78,14,0,0
27756,206657,34,51,electronics,GB,1,0,in-store,1,5,night,74.65,0.047,8,3477.1,10,0,0
26848,833996,27,13,utilities,US,1,0,online,0,4,night,17.5,0.173,10,4400.88,3,0,0
1611,585417,28,6,pharmacy,ES,1,0,online,0,3,night,12.73,0.064,5,3278.76,1,0,0
29237,134787,23,24,others,Other,1,0,online,0,8,morning,30.49,0.103,4,4428.7,1,0,0
16267,752692,28,5,travel,IN,1,0,online,0,8,morning,37.02,0.18,3,5125.72,2,0,0
12394,932230,22,36,restaurants,TR,1,1,in-store,1,2,night,18.27,0.194,3,2824.25,6,0,0
26840,984847,38,0,restaurants,PK,0,0,online,0,11,morning,11.14,0.176,6,3528.11,10,1,0
2768,450877,28,49,travel,ES,1,0,online,0,8,morning,18.16,0.32,2,3474.76,20,0,0
12777,858272,40,1,others,BD,1,1,mobile,0,16,afternoon,19.21,0.377,11,1687.53,1,1,0
23177,620436,28,3,others,PK,0,0,mobile,0,19,evening,51.97,0.151,5,3138.99,5,0,0
217,227948,39,7,services,GB,1,0,in-store,1,13,afternoon,22.69,0.292,2,3118.25,0,0,0
24877,289927,20,27,fashion,ES,1,0,online,0,14,afternoon,23.52,0.248,2,1316.83,23,0,0
6166,626169,29,31,utilities,ES,1,0,online,0,16,afternoon,11.54,0.086,5,4012.48,9,0,0
3902,798112,39,17,fashion,Other,1,0,in-store,1,12,afternoon,63.39,0.402,4,2785.17,4,0,0
21232,201216,47,2,restaurants,NG,1,1,online,0,6,morning,8.78,0.177,5,4131.72,9,0,0
24637,561003,35,9,fashion,IN,1,0,online,0,21,evening,14.75,0.109,4,4241.26,20,0,0
10000,776419,46,16,electronics,PK,0,0,in-store,1,5,night,11.77,0.299,2,1646.93,2,0,0
14798,213693,18,17,entertainment,AE,1,0,in-store,1,10,morning,85.9,0.087,8,2795.56,4,0,0
6088,855675,43,10,utilities,Other,1,0,in-store,1,6,morning,11.61,0.177,7,2534.16,11,0,0
14460,850382,25,1,utilities,IN,1,0,in-store,1,13,afternoon,7.98,0.281,3,1978.96,3,1,0
2857,893153,28,49,grocery,Other,1,0,online,0,20,evening,38.61,0.324,3,2811.8,11,0,0
18218,515660,26,10,restaurants,PK,0,0,in-store,1,12,afternoon,11.6,0.232,2,2086.97,5,0,0
17042,518161,44,3,entertainment,BD,1,1,mobile,0,7,morning,20.78,0.225,3,3005.58,28,0,0
12415,231436,24,98,grocery,GB,1,0,mobile,0,11,morning,47.59,0.1,5,5103.1,1,0,0
9673,226150,33,1,electronics,PK,0,0,in-store,1,6,morning,6.08,0.421,4,3291.41,5,1,0
517,827975,40,6,restaurants,Other,1,0,in-store,1,4,night,2.88,0.081,5,4897.29,2,0,0
11624,889694,32,32,restaurants,PK,0,0,online,0,10,morning,28.73,0.195,5,3515.14,2,0,0
8282,204127,39,42,travel,IN,1,0,online,0,9,morning,146.42,0.378,6,2551.24,27,0,0
20257,343907,41,27,entertainment,BD,1,1,in-store,1,6,morning,21.28,0.08,8,1781.97,22,0,0
12079,881704,39,14,grocery,DE,1,0,mobile,0,18,evening,27.83,0.299,8,5506.02,8,0,0
17735,126567,19,99,grocery,GB,1,0,online,0,7,morning,7.11,0.137,10,4316.7,22,0,0
2158,354346,37,8,fashion,ES,1,0,online,0,13,afternoon,16.18,0.102,4,3990.8,11,0,0
28082,422191,18,11,others,GB,1,0,in-store,1,11,morning,5.44,0.142,5,2949.36,28,0,0
10727,876646,38,8,fashion,PK,0,0,in-store,1,18,evening,28.77,0.11,3,3933.83,5,0,0
29031,768987,44,4,entertainment,PK,0,0,online,0,14,afternoon,91.75,0.082,2,3748.17,3,0,0
3097,589934,35,7,electronics,ES,1,0,online,0,1,night,24.83,0.154,3,2301.01,5,0,0
22754,705109,18,2,others,DE,1,0,online,0,3,night,31.59,0.168,5,2970.99,8,0,0
3109,933289,39,4,others,AE,1,0,online,0,15,afternoon,17.56,0.319,3,2266.72,3,0,0
10277,334433,29,4,entertainment,PK,0,0,online,0,7,morning,9.79,0.368,4,5234.39,30,0,0
21882,399904,54,10,travel,PK,0,0,in-store,1,15,afternoon,22.67,0.067,7,3179.05,3,0,0
6428,207524,19,0,restaurants,DE,1,0,in-store,1,16,afternoon,162.69,0.472,6,1837.91,7,1,0
9253,936002,40,4,others,US,1,0,online,0,18,evening,51.85,0.238,7,3129.01,10,0,0
2407,967969,44,20,others,IN,1,0,in-store,1,15,afternoon,6.44,0.29,2,50.0,3,0,0
25039,269173,47,15,restaurants,PK,0,0,online,0,14,afternoon,52.64,0.248,8,3909.88,0,0,0
14643,234670,18,14,restaurants,US,1,0,in-store,1,10,morning,20.5,0.214,5,5035.72,6,0,0
24744,197417,22,6,electronics,DE,1,0,in-store,1,13,afternoon,78.41,0.083,6,3384.47,2,0,0
18525,708725,18,2,grocery,US,1,0,online,0,19,evening,7.93,0.326,5,537.61,7,0,0
13421,534034,40,12,travel,IN,1,0,in-store,1,4,night,231.44,0.2,7,2635.08,1,0,0
3399,750024,37,35,entertainment,PK,0,0,in-store,1,13,afternoon,88.44,0.088,8,1617.46,15,0,0
8944,729112,18,38,entertainment,PK,0,0,mobile,0,10,morning,34.72,0.41,4,2145.64,23,0,0
27173,324864,18,21,fashion,IN,1,0,online,0,5,night,8.24,0.097,1,2557.86,15,0,0
6940,987198,27,16,pharmacy,US,1,0,mobile,0,1,night,15.53,0.056,7,1899.12,1,0,0
27316,588217,47,9,grocery,US,1,0,in-store,1,14,afternoon,28.22,0.031,5,1314.83,45,0,0
28315,925017,39,54,pharmacy,ES,1,0,in-store,1,2,night,8.76,0.198,8,4461.09,6,0,0
27775,172920,20,51,utilities,PK,0,0,in-store,1,20,evening,149.03,0.219,5,1025.15,8,0,0
9817,208721,49,1,services,FR,1,0,in-store,1,18,evening,26.16,0.189,10,3766.89,10,1,0
16140,154607,18,54,services,CN,1,1,online,0,4,night,23.54,0.169,5,2724.18,12,0,1
9419,690669,35,11,travel,US,1,0,in-store,1,6,morning,99.5,0.301,4,3118.87,3,0,0
12316,756225,47,30,others,IN,1,0,in-store,1,13,afternoon,86.09,0.128,6,2527.07,11,0,0
2519,256498,40,5,restaurants,AE,1,0,online,0,11,morning,8.44,0.433,7,3778.39,22,0,0
29752,516219,41,83,electronics,IN,1,0,online,0,18,evening,29.15,0.123,4,2833.77,1,0,0
16602,885428,46,65,fashion,PK,0,0,online,0,22,evening,2.38,0.248,4,2483.26,5,0,0
17593,553035,24,9,restaurants,PK,0,0,in-store,1,0,night,35.87,0.427,4,2739.15,1,0,0
5101,729698,50,52,pharmacy,GB,1,0,online,0,10,morning,7.46,0.189,2,3421.15,15,0,0
9843,674796,37,33,grocery,Other,1,0,in-store,1,12,afternoon,3.48,0.203,3,2980.99,4,0,0
17188,692879,30,10,fashion,BD,1,1,online,0,19,evening,22.58,0.076,2,1505.55,4,0,0
7278,944156,28,9,entertainment,Other,1,0,online,0,21,evening,27.303568311965346,0.134,4,319.44,1,0,0
18773,741447,38,27,utilities,BD,1,1,in-store,1,16,afternoon,130.56,0.076,5,5196.01,0,0,0
10079,598506,32,11,grocery,AE,1,0,in-store,1,0,night,8.03,0.136,1,2835.88,12,0,0
21771,611765,47,0,fashion,PK,0,0,online,0,15,afternoon,69.49,0.175,2,2878.62,9,1,0
26444,177585,32,4,entertainment,GB,1,0,online,0,11,morning,18.82,0.093,5,2568.96,29,0,0
9893,942288,36,34,services,PK,0,0,online,0,0,night,26.38,0.193,8,4645.64,1,0,0
6329,914486,42,1,restaurants,PK,0,0,online,0,23,evening,3.55,0.122,5,744.59,0,1,0
10046,668011,33,57,utilities,DE,1,0,in-store,1,4,night,12.2,0.196,6,3196.66,6,0,0
26120,180882,42,15,electronics,PK,0,0,online,0,17,afternoon,22.2,0.108,6,2857.97,0,0,0
14330,291082,38,58,fashion,PK,0,0,online,0,20,evening,2.78,0.274,7,4520.58,34,0,0
26756,170408,42,5,entertainment,CN,1,1,in-store,1,7,morning,24.9,0.187,4,1348.6,6,0,0
11847,489962,39,9,grocery,PK,0,0,online,0,6,morning,5.07,0.281,3,2468.51,4,0,0
16587,339691,51,28,grocery,NG,1,1,online,0,11,morning,59.55,0.324,8,3309.91,10,0,0
17551,187342,26,2,grocery,PK,0,0,online,0,2,night,9.29,0.22,5,2710.94,8,0,0
21265,741627,31,12,electronics,IN,1,0,mobile,0,12,afternoon,18.91,0.166,3,4827.51,0,0,0
15092,983717,35,52,travel,PK,0,0,in-store,1,15,afternoon,108.56,0.449,7,2554.36,1,0,0
23481,304685,37,34,grocery,US,1,0,online,0,1,night,27.4,0.554,6,4684.07,7,0,0
18394,531172,32,82,pharmacy,IN,1,0,online,0,3,night,66.43,0.2,6,1845.31,25,0,0
22277,931040,18,29,utilities,IN,1,0,online,0,1,night,28.27,0.218,5,3887.16,30,0,0
10400,460400,38,74,travel,AE,1,0,in-store,1,21,evening,32.53,0.092,7,1324.79,28,0,0
8165,768689,18,0,services,PK,0,0,online,0,3,night,9.24,0.6,4,3462.77,1,1,1
22501,854207,64,30,electronics,Other,1,0,in-store,1,1,night,20.87,0.347,5,4033.96,13,0,0
10884,878928,29,18,fashion,US,1,0,online,0,18,evening,64.48,0.361,3,1970.04,11,0,0
23087,310117,37,35,fashion,NG,1,1,in-store,1,8,morning,22.87,0.294,6,4902.31,8,0,0
24673,486917,37,82,services,FR,1,0,in-store,1,7,morning,8.8,0.211,8,2315.61,19,0,0
13721,384732,19,12,grocery,GB,1,0,in-store,1,21,evening,39.87,0.0,4,50.0,23,0,0
17847,168607,32,62,grocery,DE,1,0,online,0,20,evening,9.43,0.066,4,2580.74,0,0,0
3383,869097,36,16,restaurants,GB,1,0,online,0,15,afternoon,22.37,0.455,5,2097.8,84,0,0
9846,401111,39,10,restaurants,PK,0,0,mobile,0,1,night,30.79,0.326,6,2698.07,10,0,0
18833,122525,18,20,restaurants,DE,1,0,in-store,1,1,night,9.11,0.118,14,50.0,21,0,0
19341,531030,23,59,entertainment,PK,0,0,in-store,1,5,night,17.26,0.144,4,3540.89,16,0,0
7340,183384,39,6,electronics,FR,1,0,online,0,18,evening,35.63,0.09,6,2547.56,3,0,0
14369,253048,32,9,grocery,PK,0,0,in-store,1,5,night,442.45,0.23,6,2619.66,7,0,0
14660,417972,27,17,electronics,IN,1,0,online,0,16,afternoon,10.81,0.256,5,3458.85,7,0,0
429,241564,43,38,restaurants,BD,1,1,mobile,0,12,afternoon,146.73,0.122,1,5290.37,8,0,0
16205,368556,30,2,entertainment,PK,0,0,in-store,1,2,night,27.15,0.069,4,2719.27,1,0,0
17508,147922,22,28,restaurants,BD,1,1,online,0,2,night,50.14,0.209,3,4511.49,16,0,1
625,453824,35,46,electronics,ES,1,0,online,0,21,evening,11.81,0.367,1,867.63,0,0,0
28356,698671,32,16,grocery,PK,0,0,online,0,3,night,44.39,0.32,7,1646.55,0,0,0
17171,677564,30,13,grocery,IN,1,0,in-store,1,22,evening,22.93,0.051,5,3413.38,6,0,0
1139,570951,39,65,grocery,US,1,0,mobile,0,10,morning,57.17,0.274,12,5160.5,3,0,0
17664,151993,23,3,grocery,GB,1,0,online,0,23,evening,13.21,0.102,2,4195.55,22,0,0
24512,400146,18,8,services,IN,1,0,in-store,1,5,night,30.67,0.043,4,3629.66,6,0,0
19543,800416,35,28,fashion,US,1,0,online,0,2,night,23.25,0.6,5,2563.24,24,0,1
4409,851518,47,19,others,PK,0,0,online,0,14,afternoon,17.57,0.347,6,1269.8,4,0,0
17121,492613,33,17,grocery,PK,0,0,mobile,0,8,morning,22.44,0.036,6,2036.36,8,0,0
10353,600653,28,0,electronics,PK,0,0,in-store,1,5,night,11.79,0.28,4,829.66,2,1,0
29597,113570,18,11,entertainment,ES,1,0,online,0,20,evening,20.34,0.033,4,2171.05,26,0,0
9478,349836,18,8,utilities,US,1,0,online,0,17,afternoon,124.87,0.535,5,1588.99,16,0,0
10300,487932,51,1,fashion,PK,0,0,in-store,1,14,afternoon,45.8,0.075,5,50.0,18,1,0
2886,987700,21,34,electronics,US,1,0,in-store,1,15,afternoon,20.86,0.389,4,774.8,11,0,0
18418,666464,37,2,grocery,NG,1,1,online,0,13,afternoon,82.07,0.054,3,4393.91,0,0,1
7501,223769,23,6,fashion,Other,1,0,in-store,1,3,night,39.08,0.244,1,2199.82,15,0,0
2684,192578,54,2,electronics,ES,1,0,in-store,1,21,evening,19.26,0.159,5,877.99,8,0,0
23494,762038,35,1,travel,US,1,0,mobile,0,10,morning,24.63,0.3,5,6065.22,45,1,0
17173,540187,18,36,entertainment,BD,1,1,in-store,1,7,morning,68.19,0.198,8,1426.87,12,0,0
22925,159321,42,19,fashion,FR,1,0,mobile,0,6,morning,9.72,0.262,7,2388.55,0,0,0
9899,121602,50,43,others,PK,0,0,online,0,17,afternoon,113.89,0.182,11,4082.15,5,0,0
6217,373813,43,15,pharmacy,PK,0,0,online,0,19,evening,13.34,0.397,5,1988.58,0,0,0
20720,829714,34,18,fashion,Other,1,0,online,0,3,night,44.91,0.129,2,3607.67,0,0,0
7979,853375,33,52,others,PK,0,0,online,0,1,night,149.66,0.263,9,4360.98,5,0,0
11406,592232,20,67,pharmacy,PK,0,0,in-store,1,19,evening,14.26,0.086,3,746.59,9,0,0
