Age,Experience_Years,Education_Level,Department,Working_Hours_Per_Week,Remote_Work_Ratio,Training_Hours,Certifications,Gender,Region,High_Performance
42,19,Bachelors,IT,58,0.53,76,4,Female,East,1
51,14,PhD,R&D,49,0.24,91,4,Male,West,1
56,21,PhD,R&D,32,0.88,79,2,Male,East,0
31,28,High School,Operations,43,0.13,89,9,Male,East,1
32,9,Masters,Finance,34,0.19,66,2,Female,West,0
42,1,PhD,R&D,57,0.76,49,8,Female,North,1
44,3,Masters,Finance,38,0.91,9,6,Female,East,0
54,17,High School,Finance,57,0.43,55,1,Female,East,0
49,18,High School,HR,36,0.07,16,3,Female,East,0
36,17,Bachelors,IT,58,0.62,44,5,Female,North,1
39,13,PhD,Operations,35,0.76,46,8,Female,East,0
44,7,Bachelors,Operations,35,0.53,66,5,Male,East,0
41,4,Bachelors,Operations,43,0.39,69,8,Male,North,0
32,4,High School,R&D,50,0.68,49,3,Female,North,0
38,7,Bachelors,IT,38,0.47,82,9,Female,West,1
55,10,High School,R&D,53,0.78,93,0,Male,East,1
31,23,PhD,Finance,59,0.01,14,8,Female,North,0
38,28,PhD,HR,45,0.61,53,4,Female,East,1
31,22,Bachelors,IT,47,0.85,55,3,Female,North,1
28,20,High School,R&D,43,0.68,56,1,Male,East,1
26,6,PhD,HR,55,0.57,24,7,Female,South,0
47,12,Masters,HR,38,0.22,10,6,Male,East,0
33,16,PhD,HR,43,0.55,89,4,Female,South,0
50,18,High School,IT,50,0.82,21,4,Female,South,0
38,2,Bachelors,Finance,41,0.86,32,9,Male,South,0
35,1,High School,R&D,40,0.64,49,4,Male,West,0
24,5,Bachelors,Finance,43,0.98,14,2,Male,South,0
54,18,PhD,Sales,30,0.12,56,6,Female,East,0
31,14,Bachelors,Operations,37,0.68,98,9,Male,East,1
44,3,Bachelors,Operations,36,0.04,88,6,Female,South,0
40,18,Bachelors,Finance,46,0.85,49,1,Male,North,0
55,6,Bachelors,Operations,49,0.78,85,8,Female,West,1
42,19,Masters,Finance,56,0.81,9,1,Female,North,1
35,20,Masters,HR,37,0.36,79,5,Male,East,1
58,13,Bachelors,R&D,53,0.21,24,5,Male,West,0
58,6,High School,Sales,51,0.21,8,9,Male,East,0
33,19,High School,Operations,44,0.91,85,2,Female,South,1
50,13,PhD,HR,40,0.52,13,9,Male,West,0
24,21,Masters,Operations,44,0.19,51,5,Female,West,1
54,24,PhD,Sales,59,0.08,35,7,Female,West,1
42,21,PhD,IT,34,0.42,1,8,Male,West,0
48,4,Masters,Sales,37,0.14,21,1,Male,North,0
30,14,Bachelors,HR,38,0.35,58,6,Female,West,0
37,11,High School,Sales,35,0.14,20,0,Male,North,0
31,29,PhD,HR,45,0.54,70,6,Female,East,1
28,28,High School,Sales,35,0.07,55,0,Female,East,0
29,16,Bachelors,Operations,33,0.06,32,1,Male,West,0
36,23,PhD,R&D,55,0.82,34,4,Male,West,1
57,20,High School,Sales,59,0.08,89,6,Male,West,1
26,4,Masters,Sales,39,0.97,69,2,Female,South,0
32,18,PhD,Finance,55,0.58,14,0,Male,North,0
59,9,Bachelors,Sales,49,0.29,97,9,Female,East,1
28,11,PhD,Operations,47,0.27,64,4,Male,East,0
46,1,PhD,HR,45,0.66,38,2,Male,South,0
21,16,High School,IT,42,0.86,91,2,Male,West,1
24,24,High School,IT,44,0.52,16,0,Male,East,0
48,4,Masters,IT,32,0.76,94,9,Male,West,1
56,25,Bachelors,IT,39,0.94,58,3,Female,North,1
57,27,Masters,R&D,41,0.61,17,0,Male,West,0
38,14,High School,HR,49,0.42,79,5,Male,North,0
27,19,Bachelors,R&D,45,0.11,14,4,Female,North,0
20,22,Masters,HR,31,0.69,40,5,Male,South,0
41,12,PhD,IT,37,0.85,72,9,Female,West,1
36,19,Masters,Sales,56,0.02,96,2,Male,North,1
26,10,Bachelors,Sales,44,0.65,96,2,Male,North,1
44,17,PhD,R&D,36,0.07,49,4,Female,West,0
23,8,High School,Finance,32,0.94,7,1,Female,West,0
55,15,PhD,HR,50,0.41,45,2,Female,South,1
25,23,Bachelors,Finance,34,0.19,76,2,Male,West,0
50,27,PhD,Operations,47,0.2,15,7,Female,West,0
38,14,Masters,HR,51,0.09,75,1,Female,West,0
58,3,Masters,IT,42,0.66,92,4,Male,East,1
46,23,PhD,IT,39,0.88,85,2,Female,North,1
29,11,Bachelors,Finance,44,0.38,25,9,Male,North,0
45,12,Bachelors,HR,42,0.53,91,3,Male,East,0
38,8,Bachelors,Sales,34,0.26,26,7,Female,East,0
58,14,Bachelors,HR,49,0.78,11,2,Male,North,0
22,17,Masters,Finance,52,0.65,22,3,Male,South,0
32,19,Bachelors,Finance,46,1.0,65,9,Female,West,1
47,26,Bachelors,R&D,55,0.85,78,3,Male,West,1
39,21,PhD,R&D,37,0.14,67,5,Female,East,0
47,6,PhD,IT,31,0.84,73,2,Male,North,0
27,20,Masters,IT,52,0.05,42,1,Male,East,0
58,25,Masters,Operations,47,0.15,48,4,Male,West,0
20,11,Masters,Finance,33,0.38,90,6,Female,West,0
22,9,Bachelors,Operations,42,0.19,45,4,Female,South,0
32,28,PhD,Operations,59,0.29,18,7,Male,West,1
47,6,PhD,IT,39,0.71,28,2,Male,South,0
44,13,Bachelors,Sales,39,0.56,6,8,Male,South,0
52,26,High School,IT,34,0.4,44,1,Female,South,0
57,14,Bachelors,HR,40,0.65,99,2,Male,North,1
25,3,High School,Sales,39,0.0,52,0,Female,West,0
51,7,Bachelors,R&D,52,0.88,39,2,Male,West,0
40,18,Masters,Finance,52,0.39,67,4,Female,North,1
35,28,High School,Sales,47,0.49,86,0,Female,East,1
40,18,High School,Finance,51,0.12,13,4,Female,West,0
30,4,Masters,Finance,43,0.76,84,3,Female,West,0
56,21,High School,Operations,38,1.0,68,7,Male,West,1
55,2,PhD,HR,47,0.77,53,5,Female,East,0
54,9,Bachelors,IT,49,0.14,6,2,Male,West,0
38,14,High School,Operations,56,0.93,14,2,Female,West,1
39,1,Masters,Operations,53,0.58,36,3,Female,North,0
37,20,Bachelors,HR,40,0.87,1,6,Female,South,0
33,9,High School,IT,36,0.42,35,2,Male,North,0
34,21,Bachelors,Operations,59,0.28,87,7,Male,East,1
50,15,High School,Sales,36,0.02,63,3,Male,North,0
20,2,PhD,IT,42,0.95,97,0,Female,South,0
22,6,Masters,HR,43,0.15,35,3,Female,South,0
35,18,PhD,Sales,36,0.78,29,8,Male,North,0
42,14,PhD,Sales,47,0.28,54,8,Male,North,0
30,11,High School,Operations,56,0.57,63,7,Male,North,1
31,28,PhD,HR,49,0.83,78,5,Male,East,1
29,1,Masters,HR,30,0.35,13,2,Male,East,0
51,29,Bachelors,Operations,46,0.43,2,6,Male,South,0
35,12,Bachelors,R&D,53,0.14,11,6,Female,North,0
27,25,Bachelors,IT,54,0.42,11,9,Female,South,0
57,19,High School,Finance,52,0.83,13,4,Female,South,0
31,18,Masters,Operations,48,0.88,35,3,Male,North,1
43,6,High School,Sales,44,0.63,40,4,Female,West,0
47,23,PhD,Finance,57,0.47,89,9,Male,East,1
27,2,Masters,IT,45,0.21,65,3,Female,North,0
47,5,PhD,R&D,30,0.46,62,6,Male,East,0
55,0,Masters,IT,52,0.81,91,2,Male,West,0
45,20,Bachelors,R&D,32,0.31,68,1,Male,West,0
27,1,Masters,IT,57,0.8,62,0,Female,East,0
47,0,High School,Finance,43,0.0,23,6,Male,West,0
47,28,Bachelors,Operations,34,0.35,47,9,Male,North,1
56,22,Masters,R&D,32,0.99,90,0,Female,South,1
55,25,High School,HR,40,0.91,46,1,Male,South,0
46,3,High School,Operations,51,0.65,95,3,Female,South,0
36,4,PhD,Operations,46,0.49,54,3,Female,North,0
28,1,Bachelors,Finance,50,0.71,18,5,Female,East,0
52,15,Masters,Sales,30,0.98,36,4,Female,West,0
39,7,Masters,Finance,45,0.03,85,2,Male,North,0
32,14,Bachelors,Sales,35,0.28,28,7,Male,South,0
47,10,PhD,Finance,47,1.0,61,9,Male,West,1
48,28,PhD,Sales,42,0.6,7,7,Male,North,0
32,9,Bachelors,HR,52,0.73,75,3,Female,West,1
54,29,Bachelors,R&D,37,0.75,43,4,Female,North,0
25,2,Bachelors,HR,43,0.4,60,0,Female,West,0
37,22,High School,IT,57,0.94,28,3,Female,North,1
24,10,Bachelors,IT,45,0.16,72,2,Male,West,0
44,16,PhD,Sales,49,0.81,51,0,Male,South,1
21,9,Masters,Operations,55,0.55,56,7,Female,West,1
29,16,Masters,IT,43,0.29,51,3,Male,West,0
49,13,PhD,Finance,53,0.48,12,6,Female,West,0
24,22,Masters,HR,51,0.53,27,8,Female,South,1
52,0,PhD,IT,40,0.36,43,2,Female,North,0
20,27,High School,IT,40,0.3,6,7,Female,South,0
37,24,Masters,IT,58,0.44,20,4,Male,West,1
51,8,High School,Finance,43,0.84,23,3,Male,West,0
30,23,Masters,Finance,44,0.71,78,5,Male,East,1
40,23,Bachelors,IT,52,0.08,28,0,Male,East,0
45,14,High School,Operations,51,0.77,28,4,Female,South,1
44,3,High School,R&D,38,0.93,94,3,Male,North,0
41,19,High School,R&D,53,0.96,36,2,Female,West,1
46,20,PhD,R&D,53,0.41,9,5,Female,East,1
32,24,Masters,Operations,30,0.92,7,6,Female,North,0
52,2,Bachelors,Finance,38,0.17,8,9,Male,North,0
53,19,PhD,Finance,35,0.4,59,6,Female,East,0
54,25,Masters,HR,41,0.51,68,9,Male,West,1
20,20,High School,Operations,55,0.18,18,5,Male,South,0
40,6,PhD,R&D,54,0.69,62,3,Male,West,0
25,20,Bachelors,IT,42,0.41,7,7,Male,North,0
47,24,High School,Sales,53,0.13,23,4,Female,South,0
36,21,PhD,HR,39,0.53,0,8,Female,South,0
24,2,High School,R&D,40,0.29,13,4,Female,South,0
50,21,Masters,HR,34,0.94,85,6,Female,West,1
24,21,Masters,R&D,35,0.83,69,4,Female,South,1
57,14,Bachelors,IT,46,0.82,24,5,Male,North,0
22,27,Masters,IT,55,0.64,97,3,Male,North,1
42,9,Masters,Finance,47,0.1,67,4,Male,South,0
56,15,Masters,Operations,56,0.45,81,3,Female,North,0
56,16,High School,Finance,45,0.65,59,1,Male,West,0
29,22,High School,Operations,52,0.2,67,3,Female,East,1
29,18,Masters,Operations,55,0.4,80,1,Male,West,1
38,0,High School,Sales,48,0.48,28,6,Female,South,0
36,0,Masters,HR,49,0.83,40,1,Female,East,0
40,20,Bachelors,Sales,38,0.38,25,9,Female,West,0
33,13,PhD,IT,53,0.35,5,7,Male,North,0
28,25,PhD,Sales,44,0.73,27,9,Female,East,1
20,25,Masters,Sales,37,0.34,98,1,Female,East,1
32,1,Bachelors,HR,34,0.1,84,2,Male,North,0
23,1,Masters,Sales,48,0.79,66,6,Male,South,0
20,27,PhD,HR,50,0.37,33,1,Female,East,0
59,19,Bachelors,HR,40,0.99,31,8,Male,West,1
51,9,High School,HR,50,0.51,9,4,Male,West,0
53,14,PhD,HR,52,0.06,46,9,Male,South,0
47,26,PhD,Sales,53,0.76,27,7,Female,West,1
50,27,Masters,Finance,48,0.38,64,1,Male,North,1
27,27,Bachelors,Finance,46,0.12,11,7,Male,West,0
58,14,Bachelors,R&D,53,0.56,25,1,Male,East,0
45,6,High School,IT,47,0.25,42,9,Female,West,0
53,7,Bachelors,HR,52,0.94,1,1,Male,South,0
22,10,Masters,Finance,39,0.7,20,2,Female,South,0
31,15,Bachelors,IT,52,0.41,6,6,Female,West,0
20,25,Bachelors,Sales,39,0.77,95,0,Male,West,1
24,22,Bachelors,R&D,56,0.46,21,6,Female,West,0
49,24,High School,IT,32,0.92,8,0,Male,West,0
49,6,High School,Finance,52,0.71,45,3,Male,West,0
36,19,PhD,R&D,35,0.98,89,8,Female,East,1
42,8,PhD,IT,56,0.34,69,3,Male,East,1
34,24,High School,IT,33,0.83,24,9,Female,South,0
56,18,Bachelors,R&D,59,0.28,19,1,Female,West,0
40,25,High School,R&D,33,0.34,69,8,Female,South,1
33,29,High School,IT,57,0.24,90,4,Female,East,1
21,23,Masters,Finance,57,0.84,69,1,Female,West,1
30,0,Bachelors,R&D,34,0.9,76,5,Male,North,0
58,17,High School,HR,36,0.2,51,4,Female,West,0
57,7,Masters,Sales,50,0.87,29,3,Female,South,0
53,28,PhD,HR,46,0.96,28,9,Female,East,1
57,7,Masters,Operations,41,0.53,46,8,Male,East,1
53,21,Bachelors,HR,36,0.24,1,0,Female,South,0
37,7,PhD,R&D,45,0.93,72,4,Male,South,1
49,29,PhD,Sales,42,0.92,6,5,Male,West,1
34,13,Bachelors,IT,48,0.13,95,5,Female,East,1
46,23,PhD,HR,40,0.96,96,3,Male,West,1
53,1,PhD,Finance,33,0.3,88,7,Male,East,0
57,2,Masters,R&D,47,0.44,53,6,Female,West,0
52,6,PhD,Operations,52,0.55,87,6,Male,South,1
43,2,Bachelors,IT,41,0.33,85,8,Male,West,0
34,28,PhD,IT,43,0.06,36,7,Female,East,0
49,14,Masters,IT,45,0.72,68,6,Male,North,1
36,10,High School,HR,49,0.77,82,1,Male,South,1
24,1,PhD,Finance,31,0.53,78,8,Male,West,0
48,21,Bachelors,R&D,55,0.43,26,4,Male,North,1
23,17,High School,R&D,37,0.73,80,2,Male,North,0
29,13,PhD,Sales,52,0.99,54,2,Female,North,1
36,17,Bachelors,Operations,31,0.93,0,2,Male,East,0
29,26,Masters,Finance,45,0.56,33,8,Female,West,1
36,1,High School,HR,30,0.82,94,3,Male,South,1
39,3,Masters,Operations,47,0.22,43,3,Male,West,0
43,13,Masters,Finance,58,0.37,53,4,Female,West,0
24,6,Masters,Sales,38,0.96,83,0,Male,South,0
53,14,Bachelors,Sales,41,0.56,81,6,Male,East,1
25,5,Bachelors,IT,52,0.54,95,4,Female,South,0
21,4,Masters,IT,44,0.24,80,0,Female,North,0
32,19,Masters,Sales,39,0.49,36,1,Female,West,0
30,17,Bachelors,IT,59,0.17,71,8,Male,North,1
42,10,PhD,IT,58,0.73,54,1,Female,West,1
35,7,High School,Sales,47,0.87,34,6,Female,West,0
50,28,Bachelors,Operations,55,0.77,27,5,Female,East,1
30,11,PhD,R&D,38,0.12,82,7,Male,South,0
35,17,Bachelors,Sales,43,0.56,42,3,Male,South,0
27,14,Bachelors,IT,34,0.37,19,6,Female,West,0
23,26,High School,Operations,50,0.32,96,3,Male,West,1
59,7,Bachelors,IT,41,0.8,48,8,Female,North,0
23,25,PhD,HR,57,0.48,7,4,Male,East,0
44,29,Bachelors,IT,34,0.85,95,7,Male,South,1
22,3,High School,Finance,37,0.41,34,4,Female,East,0
51,27,Bachelors,Finance,44,0.54,57,5,Male,West,1
22,20,Masters,R&D,40,0.32,21,3,Female,North,0
46,14,High School,R&D,37,0.4,99,9,Female,West,1
48,10,Bachelors,R&D,30,0.69,23,9,Female,North,0
51,0,Masters,R&D,35,0.28,97,6,Male,North,0
38,1,Masters,R&D,53,1.0,97,0,Male,East,1
40,26,High School,IT,36,0.82,59,1,Male,West,0
24,7,High School,IT,38,0.12,57,3,Female,West,0
37,15,Bachelors,HR,33,0.23,71,5,Female,North,0
47,0,PhD,Operations,35,0.67,88,6,Male,West,0
41,2,High School,Operations,52,0.17,16,2,Male,East,0
40,17,Bachelors,HR,44,0.01,47,9,Male,North,0
25,25,Masters,Sales,50,0.65,38,2,Female,West,1
20,15,Masters,IT,36,0.23,90,9,Female,South,0
24,20,Bachelors,IT,55,0.18,94,6,Male,West,1
31,27,High School,Finance,40,0.68,85,4,Female,South,1
45,19,Bachelors,Finance,48,0.41,55,1,Male,South,0
53,19,Bachelors,Sales,49,0.94,2,3,Female,South,1
33,12,High School,Operations,37,0.27,3,3,Female,West,0
45,19,PhD,Operations,39,0.25,23,3,Female,North,0
46,26,PhD,R&D,31,0.56,81,4,Male,North,1
28,3,PhD,R&D,35,0.49,35,1,Male,South,0
45,3,Bachelors,Operations,54,0.1,98,5,Male,South,1
41,21,High School,IT,58,0.61,79,0,Female,North,1
49,1,PhD,Finance,37,0.74,19,1,Male,East,0
36,12,High School,R&D,55,0.2,73,0,Male,West,0
45,12,PhD,R&D,58,0.25,66,6,Female,East,1
55,19,Masters,IT,42,0.07,74,9,Female,North,1
20,29,Masters,Sales,57,0.19,91,5,Male,West,1
27,6,High School,HR,36,0.38,51,0,Male,North,0
54,6,PhD,HR,58,0.67,58,3,Female,East,0
34,16,High School,Operations,40,0.51,92,2,Female,East,1
41,9,High School,Finance,45,0.19,42,4,Female,West,0
33,11,High School,Sales,52,0.11,10,1,Female,South,0
45,24,Bachelors,IT,37,0.5,80,3,Male,East,1
47,22,PhD,Sales,40,0.96,15,4,Female,North,0
42,26,PhD,Sales,47,0.32,12,7,Female,South,1
33,21,High School,Sales,53,0.16,55,5,Male,East,1
43,29,Masters,Finance,34,0.83,10,6,Female,West,1
21,15,High School,Sales,37,0.29,27,5,Female,East,0
45,1,Masters,HR,53,0.11,76,6,Female,North,0
33,21,PhD,Operations,37,0.99,11,8,Female,South,1
26,20,PhD,R&D,47,0.21,84,3,Male,South,0
22,8,High School,R&D,38,0.35,68,6,Female,North,0
42,11,Bachelors,Sales,34,0.19,30,4,Female,North,0
37,16,PhD,IT,46,0.95,51,5,Male,North,1
57,15,PhD,HR,36,0.68,77,0,Female,South,1
54,4,PhD,Sales,32,0.74,6,3,Female,West,0
34,18,Bachelors,Finance,52,0.1,77,9,Female,South,1
44,24,PhD,Sales,39,0.67,77,4,Female,East,1
56,27,High School,Operations,46,0.52,38,2,Male,East,1
47,16,Masters,R&D,50,0.48,28,9,Male,East,1
29,21,PhD,HR,59,0.51,59,9,Male,East,1
58,2,PhD,Operations,57,0.63,80,2,Male,East,1
36,16,Bachelors,Operations,39,0.08,39,2,Female,North,0
58,26,Masters,Finance,44,0.59,57,3,Female,East,1
41,14,Masters,R&D,55,0.49,65,3,Female,East,1
45,18,Bachelors,Sales,52,0.37,77,3,Male,West,1
44,14,High School,Operations,35,0.55,1,7,Female,West,0
36,17,PhD,HR,39,0.36,69,2,Male,South,0
32,25,Masters,Sales,54,0.14,27,4,Female,South,0
39,11,Masters,Operations,55,0.07,10,1,Female,East,0
44,27,High School,R&D,49,0.12,89,5,Male,North,1
23,11,High School,IT,35,0.66,66,9,Male,West,0
29,23,PhD,R&D,37,0.75,70,4,Female,South,1
22,2,Bachelors,R&D,35,0.67,97,0,Male,West,0
37,10,Bachelors,IT,46,0.01,97,0,Female,East,1
55,22,High School,IT,48,0.53,16,1,Female,North,0
41,9,High School,Operations,55,0.01,3,8,Female,South,0
53,21,Masters,Finance,48,0.06,43,4,Male,East,0
27,14,High School,Operations,56,0.07,45,7,Female,West,0
59,22,Masters,HR,31,0.11,69,0,Male,West,0
38,10,Bachelors,R&D,56,0.04,38,1,Male,North,0
56,22,Bachelors,R&D,57,0.06,32,8,Male,East,0
25,25,Masters,IT,41,0.72,69,0,Male,East,1
45,0,PhD,R&D,52,0.49,12,4,Male,East,0
53,19,Bachelors,Operations,50,0.96,4,8,Female,West,0
25,3,PhD,IT,40,0.56,80,8,Male,North,1
56,20,Masters,HR,41,0.97,77,1,Male,South,1
52,29,PhD,Finance,42,0.3,86,3,Female,South,1
41,25,Masters,Finance,30,0.43,36,4,Female,West,0
40,20,Masters,Finance,32,0.64,32,1,Male,East,0
25,7,High School,IT,48,0.62,45,4,Female,West,0
25,19,Bachelors,Operations,55,0.0,8,3,Male,East,0
23,12,Bachelors,Sales,50,0.5,33,9,Female,East,1
49,16,Masters,HR,52,0.44,63,8,Female,South,1
30,14,PhD,IT,54,0.21,96,9,Female,South,1
49,20,High School,HR,49,0.73,70,1,Female,North,1
50,0,PhD,IT,35,0.78,16,2,Female,East,0
43,27,Bachelors,Finance,34,0.61,59,7,Female,East,1
28,2,PhD,HR,31,0.41,36,2,Female,East,0
22,23,High School,Sales,35,0.35,62,4,Male,West,0
50,25,PhD,Finance,53,0.14,44,4,Female,South,0
59,20,Bachelors,Finance,45,0.64,2,8,Male,North,0
56,22,Masters,Sales,50,0.77,7,9,Female,East,1
55,29,Bachelors,Sales,45,0.13,0,5,Female,North,0
43,16,High School,Finance,36,0.38,2,8,Female,West,0
50,21,Masters,Sales,59,0.42,47,2,Female,South,1
25,27,High School,R&D,32,0.71,7,8,Female,South,0
21,29,Bachelors,Finance,56,0.09,3,6,Male,West,1
39,23,PhD,Operations,57,0.25,60,1,Female,East,1
47,21,Bachelors,IT,48,0.65,61,9,Female,West,0
30,3,PhD,R&D,57,0.96,46,6,Male,West,0
23,26,Masters,Operations,37,0.75,36,9,Male,East,1
34,7,PhD,IT,32,0.73,8,4,Female,South,0
25,14,PhD,IT,43,0.23,66,1,Male,North,0
49,7,Masters,Operations,50,0.33,41,2,Female,West,0
57,29,High School,IT,53,0.29,50,6,Male,West,1
21,13,Masters,IT,33,0.75,21,2,Male,West,0
34,5,High School,R&D,35,0.03,71,2,Female,North,0
30,23,Masters,R&D,34,0.42,53,3,Male,North,0
27,27,PhD,Finance,51,0.77,77,4,Male,East,1
45,21,Bachelors,IT,54,0.14,5,4,Female,West,0
24,14,PhD,Sales,58,0.94,83,7,Male,South,1
25,19,High School,IT,54,0.91,20,1,Male,West,0
45,26,Bachelors,HR,31,0.97,81,3,Male,East,1
23,27,PhD,Finance,42,0.54,93,8,Female,South,1
38,21,PhD,Finance,59,0.15,67,9,Male,West,1
39,8,Bachelors,IT,32,0.76,58,2,Female,West,0
52,23,PhD,HR,48,0.84,0,2,Male,West,0
39,29,High School,R&D,34,0.08,30,2,Female,South,0
31,22,Masters,HR,58,0.44,28,2,Male,North,1
20,4,High School,Finance,30,0.61,74,7,Female,North,0
45,12,PhD,Operations,56,0.67,62,3,Female,North,1
33,6,Bachelors,HR,51,0.49,94,4,Female,South,0
57,16,Bachelors,IT,51,0.05,10,3,Male,East,0
56,7,Bachelors,R&D,55,0.59,21,7,Female,East,0
30,4,PhD,Sales,47,0.09,64,5,Female,East,0
55,22,Bachelors,Operations,34,0.07,69,2,Male,East,0
32,6,High School,IT,37,0.08,95,5,Male,South,0
22,7,High School,IT,38,0.95,16,7,Male,East,0
52,6,PhD,R&D,41,0.69,32,2,Female,East,0
25,21,High School,Operations,48,0.62,59,6,Female,East,1
29,11,High School,R&D,40,0.73,79,6,Female,West,1
24,5,Bachelors,Sales,31,0.24,55,2,Male,West,0
42,20,Masters,Operations,45,0.31,70,8,Female,East,1
29,20,High School,Finance,47,0.9,63,0,Female,West,0
21,3,PhD,IT,31,0.66,92,7,Female,South,0
32,22,Bachelors,Finance,58,0.83,83,5,Male,West,1
59,28,High School,Finance,41,0.95,47,5,Female,North,1
21,27,PhD,Finance,41,0.45,71,1,Male,South,0
39,26,PhD,Sales,55,0.58,99,9,Female,North,1
20,29,Bachelors,R&D,58,0.31,60,6,Female,South,1
56,2,PhD,IT,59,0.84,52,1,Male,South,0
28,4,Masters,Finance,38,0.45,30,0,Female,West,0
36,18,Masters,Finance,43,0.72,92,3,Female,South,1
28,7,High School,Finance,59,0.57,89,7,Female,West,1
30,4,Masters,HR,34,0.53,22,0,Female,South,0
34,26,Bachelors,IT,51,0.16,82,9,Male,South,1
43,12,Bachelors,Finance,40,0.72,14,9,Female,East,0
57,9,High School,Sales,40,0.05,70,1,Female,West,0
54,5,Masters,HR,55,0.78,95,5,Female,South,1
49,0,PhD,HR,41,0.92,96,3,Male,South,0
50,29,PhD,R&D,49,0.8,8,7,Male,West,1
24,10,Masters,Operations,48,0.19,4,7,Female,East,0
33,19,Bachelors,Sales,45,0.31,20,8,Male,North,0
30,8,Bachelors,Operations,56,0.21,58,3,Female,East,0
28,15,Bachelors,HR,39,0.23,19,3,Male,South,0
53,14,Bachelors,Operations,33,0.81,32,1,Female,South,0
31,4,Masters,R&D,36,0.06,20,2,Female,West,0
54,14,High School,Operations,40,0.47,89,1,Female,North,0
54,0,Masters,Operations,43,0.6,94,4,Male,East,0
20,14,Masters,Finance,52,0.95,88,1,Female,East,1
59,3,Bachelors,HR,44,0.65,71,3,Female,South,0
41,27,Bachelors,Operations,43,0.7,1,8,Female,North,1
48,15,Bachelors,R&D,31,0.54,28,0,Female,South,0
27,21,High School,Sales,46,0.37,18,9,Male,North,1
30,6,High School,Finance,34,0.35,8,4,Male,South,0
56,22,Bachelors,HR,46,0.7,26,4,Female,South,0
33,7,Bachelors,HR,54,0.37,99,9,Female,North,1
49,20,Masters,IT,32,0.67,30,7,Male,North,1
54,21,Masters,HR,45,0.55,67,9,Female,East,1
40,26,Masters,Operations,57,0.56,85,0,Female,North,1
56,26,Bachelors,IT,37,0.33,14,6,Male,North,0
24,1,Masters,HR,40,0.2,54,7,Female,North,0
38,29,PhD,Finance,46,0.03,58,5,Female,East,1
33,11,High School,HR,50,0.27,60,5,Male,North,0
45,25,Masters,R&D,30,0.57,15,4,Female,North,0
23,27,High School,R&D,35,0.83,79,5,Male,East,1
44,1,Masters,Finance,48,0.8,27,2,Male,East,0
44,13,High School,HR,47,0.77,16,0,Female,South,0
37,18,Bachelors,HR,56,0.17,17,6,Female,West,0
59,19,PhD,Operations,53,0.68,66,9,Male,East,1
27,5,High School,HR,48,0.23,7,8,Female,East,0
58,21,Masters,Operations,32,0.33,23,0,Female,East,0
59,18,Bachelors,IT,33,0.74,1,6,Female,North,0
33,16,PhD,HR,39,0.3,53,8,Male,North,1
51,2,Bachelors,R&D,33,0.63,18,7,Female,North,0
57,19,Bachelors,Operations,44,0.68,27,1,Male,South,0
52,24,High School,Finance,59,0.97,86,7,Female,South,1
42,9,PhD,IT,50,0.16,86,4,Female,West,1
34,23,Bachelors,IT,49,0.18,54,5,Male,East,0
52,12,Masters,Finance,30,0.46,67,0,Female,East,0
44,19,Bachelors,IT,30,0.53,99,3,Male,West,0
36,22,Masters,Finance,37,0.39,11,2,Male,West,0
52,28,Bachelors,Sales,51,0.64,9,9,Male,South,1
21,28,PhD,Operations,34,0.6,55,4,Male,East,1
33,24,PhD,HR,46,0.66,31,9,Female,North,1
59,17,PhD,IT,38,0.9,98,9,Male,South,1
59,18,High School,Sales,50,0.15,37,5,Male,West,0
58,16,Bachelors,Finance,48,0.82,42,7,Male,East,0
25,7,PhD,HR,42,0.6,17,0,Female,North,0
25,17,Masters,Finance,37,0.88,61,1,Female,South,0
22,6,Masters,Finance,43,0.02,36,7,Female,South,0
26,22,Bachelors,Finance,44,0.83,45,2,Female,East,0
27,10,PhD,IT,50,0.21,65,3,Female,East,1
34,2,High School,Sales,44,0.95,78,4,Male,South,1
48,1,PhD,IT,45,0.32,10,3,Male,North,0
52,18,Bachelors,HR,31,0.72,79,6,Female,West,0
49,27,High School,Sales,53,0.81,96,9,Female,North,1
58,23,Masters,HR,55,0.92,34,4,Male,North,1
46,27,PhD,IT,41,0.2,13,4,Male,North,0
55,24,PhD,R&D,50,0.62,63,1,Male,East,0
48,10,Masters,Operations,39,0.04,93,2,Female,South,0
57,7,Bachelors,Operations,52,0.06,19,6,Female,West,0
52,10,High School,Sales,30,0.41,77,9,Male,North,0
56,1,Masters,Operations,41,0.69,17,4,Female,West,0
46,11,High School,Finance,36,0.65,34,8,Male,East,0
52,28,Bachelors,Operations,43,0.47,85,4,Female,North,1
23,8,High School,Operations,58,0.6,46,6,Male,South,1
41,5,High School,Finance,43,0.62,98,4,Male,North,1
21,11,PhD,Finance,44,0.84,78,2,Female,South,1
29,17,Masters,HR,50,0.89,92,3,Female,West,1
24,24,High School,IT,33,0.38,29,2,Male,South,0
29,4,High School,Sales,54,0.07,20,0,Female,West,0
52,21,Masters,Finance,34,0.24,99,5,Female,North,1
57,16,Masters,Sales,34,0.1,74,5,Female,East,0
32,15,Bachelors,HR,30,0.79,61,1,Male,West,0
50,11,Masters,Operations,57,0.06,84,8,Female,North,0
55,28,High School,IT,37,0.47,39,1,Female,East,0
43,29,PhD,IT,51,0.54,92,6,Female,West,1
