"Country","Month","Vaccination_Rate","Booster_Dose_Rate","Vaccine_Type","GDP_per_Capita","Healthcare_Access_Index","Population_Density","Median_Age","Days_Since_First_Vaccine","Stringency_Index","Season","Case_Reduction_Rate"
"Greenland","May-2020","0","0","2","1857.3878861155","44.416039239646","34.095865717426","48.608044745583","0","71.62558516213","2","5"
"Greenland","Jun-2020","0","0","2","1971.7342656868","44.727699288161","356.47757731483","21.148660790829","0","66.221190379094","3","5"
"Greenland","Jul-2020","0","0","1","2031.2061343999","45.029266988736","1540.7540641979","37.989234203336","0","46.735774775703","3","5"
"Greenland","Aug-2020","0","0","2","1968.3450560068","45.671678784647","93.482934628956","48.99164088302","0","75.90999341582","3","5"
"Greenland","Sep-2020","14.556186900811","7.2668745862664","2","1970.785010732","44.571512573224","683.15233692905","47.698676490434","0","35.72309282907","4","12.340118973543"
"Greenland","Oct-2020","0","0","2","2026.3969553491","44.879502155077","251.78773883883","24.319055675518","0","82.084743014649","4","5"
"Greenland","Nov-2020","0","0","2","2007.6599538442","46.734693814213","511.95963014499","42.161341719881","0","52.23776480919","4","5"
"Greenland","Dec-2020","17.409749516383","8.8890521257545","2","1877.8291471544","45.711955896519","1969.4927816538","47.996418127908","25","23.022161505791","1","14.588274083101"
"Greenland","Jan-2021","26.556282499646","13.022987531384","2","1884.8306920552","45.604801556984","1682.9990257423","41.44964943252","55","57.956604384429","1","16.954010614049"
"Greenland","Feb-2021","44.907531794886","14.326372974225","1","1977.0732756581","46.609952982056","1276.2197944187","42.355889185381","85","31.20501444682","1","35.377623079875"
"Greenland","Mar-2021","54.995319610081","16.425537120184","2","2035.8534278448","44.492413337266","808.97368856396","43.602270998373","115","34.282494424023","2","37.4727568493"
"Greenland","Apr-2021","89.199045043514","39.817934578266","1","1912.3600741841","46.365056011689","1112.9107631227","18.167347633373","145","73.269353201967","2","59.970365277604"
"Greenland","May-2021","73.001434345191","18.947903361489","1","2013.507690377","46.94642951316","742.93596570863","32.355540190545","175","70.544965674192","2","42.948358031846"
"Greenland","Jun-2021","100","35.661027927113","1","1978.3797313134","44.229931754066","1242.9827815451","29.375776334123","205","75.593813189396","3","66.950631025072"
"Greenland","Jul-2021","100","39.238915595445","2","1855.9848174392","45.807574382126","1127.3543300395","35.941123021317","235","62.244136661752","3","63.430987623493"
"Greenland","Aug-2021","100","30.792828805129","2","1940.0830931547","44.431908382947","126.51634919552","28.695626198274","265","74.942788397803","3","65.511257740406"
"Greenland","Sep-2021","100","40.690762257664","1","1872.0124923669","45.118843430105","873.69853868601","20.835213749748","295","35.442836689785","4","71.591387162927"
"Greenland","Oct-2021","100","59.933900455718","3","1968.0852230799","45.373380155144","1275.9929557694","43.140851778567","325","28.283533364637","4","75.971100920872"
"Greenland","Nov-2021","100","35.353318077322","1","1957.4525203802","44.725731726752","730.84852888805","28.704361239742","355","21.833769597245","4","68.523251014714"
"Greenland","Dec-2021","100","31.949022943551","3","1893.7149883597","45.396380866528","1746.7331984644","44.941874137338","385","33.027099249239","1","61.368782821445"
"Greenland","Jan-2022","98.078889472786","38.563398144179","1","1859.0405776545","46.212281191133","997.95769318705","31.979222483686","415","71.065576005668","1","68.592292284161"
"Greenland","Feb-2022","93.977879396382","41.734642080176","1","1989.1989280964","46.018116287987","1913.6630959561","20.206656523405","445","23.993830480588","1","68.136468807874"
"Greenland","Mar-2022","90.236247287166","26.961825452533","3","1891.8229688617","44.965000327459","1521.2025422117","32.391674958417","475","74.369738986863","2","53.883833635442"
"Greenland","Apr-2022","99.786327056516","21.298936491878","1","2019.2875642319","44.602010448995","1069.5171577277","31.155059283223","505","44.314032838119","2","61.831686035738"
"Greenland","May-2022","100","42.406727338474","3","1853.5407177006","45.366665653001","527.71400401448","41.386270879383","535","88.690796334807","2","64.722523248867"
"Fiji","Jan-2020","2.9355793216663","1.1318801101619","3","13717.244276442","68.625170765569","237.05061192699","22.839898519518","0","35.772185096586","1","8.6409168652784"
"Fiji","Jan-2020","6.3296175150983","2.6868537392538","1","13047.215456716","70.746866801812","1448.4004633849","20.1653875808","0","69.548456806084","1","7.4730974201721"
"Fiji","Mar-2020","0","0","1","13116.430011181","71.102364620735","1701.4509892465","39.408714794531","0","52.360689270043","2","5"
"Fiji","Mar-2020","17.69862420677","7.4010823161654","1","13586.939120467","70.52359187056","923.88735641795","19.662610481737","0","75.039473956882","2","14.472613991456"
"Fiji","Apr-2020","0","0","1","13918.384161293","69.331024888446","417.71373555992","46.090562500865","0","81.570729846607","2","5"
"Fiji","May-2020","0","0","3","13939.093257313","67.285843217029","139.75713660838","32.845804057995","0","83.645414410309","2","5"
"Fiji","Jun-2020","0","0","2","14007.066180949","68.753617803799","1553.4675833414","48.863252924826","0","34.263652138938","3","7.9719147889622"
"Fiji","Jul-2020","0","0","1","13752.601037816","70.488317931658","797.98124059829","47.282882189025","0","57.31202070723","3","5.0950280062497"
"Fiji","Aug-2020","4.8473281729447","2.507544871584","1","14054.664349266","70.938012913603","561.03992988184","49.472687126887","0","29.849806963413","3","10.969871719938"
"Fiji","Sep-2020","0","0","2","13097.87950934","69.002518187085","1234.4430698889","20.67085071966","0","81.769145788514","4","5"
"Fiji","Oct-2020","0.24219456672758","0.14213203796688","1","14226.909458496","69.94818848016","1272.9958337753","23.310556649465","0","81.734943081325","4","5"
"Fiji","Nov-2020","0","0","1","13607.154273173","70.161896655292","1781.6135255054","20.541010708577","0","71.204754323825","4","5"
"Fiji","Dec-2020","15.884838434617","8.3812443210762","1","13855.271971101","68.479095505577","947.6241188763","44.292380726735","25","52.148563802125","1","16.278929126994"
"Fiji","Jan-2021","26.588308804438","14.126360517226","1","13127.268420547","70.131400399164","1653.6966432891","21.220399312753","55","36.791187892916","1","22.39850349599"
"Fiji","Feb-2021","38.582418509562","14.66673567964","2","13775.079925257","69.752937740679","711.22614375321","44.926321698712","85","52.990101717872","1","30.081536705119"
"Fiji","Mar-2021","57.879504362904","14.499157136686","2","13332.639679883","70.024670913169","148.58588484319","23.596205989631","115","79.901608123405","2","40.840259904062"
"Fiji","Apr-2021","78.366938014753","24.427792368114","2","13833.434864975","69.303056949249","617.5682466265","24.804620043875","145","22.32325481937","2","59.009671494161"
"Fiji","May-2021","97.786826106964","56.258905268172","2","13931.022244742","70.448983039249","1333.3199579172","26.329179442112","175","83.503652149408","2","67.382132227856"
"Fiji","Jun-2021","100","24.439578768539","1","13516.179340585","70.765248299882","1097.8299581737","30.172817567053","205","88.376022995746","3","72.962497582105"
"Fiji","Jul-2021","98.124658799451","21.274394524831","2","14137.301814794","68.336524909426","1718.0999368303","27.350983374781","235","83.753911315074","3","61.908148858584"
"Fiji","Aug-2021","100","20.720262224018","3","13877.564985351","68.439211312429","1660.4953830691","27.008678349278","265","81.092768769629","3","68.248945434528"
"Fiji","Sep-2021","100","41.627939065796","1","13219.723680059","67.224500930848","942.84825127437","27.64048834432","295","61.885023900843","4","70.017820559295"
"Fiji","Oct-2021","89.463175808536","44.488004680841","1","14116.700482835","70.714142549065","1338.9313196205","36.983090243436","325","82.461174869776","4","61.497784881714"
"Fiji","Nov-2021","100","21.386810669059","1","14242.28043452","70.728403518907","1047.6769211967","20.036509097173","355","78.196146007","4","65.095101411991"
"Fiji","Dec-2021","90.726468658094","21.551429735563","3","13799.577360746","70.618672145784","1759.1680115617","36.296715265546","385","56.221244622853","1","64.202379393559"
"Fiji","Jan-2022","81.899675967274","30.617242541861","2","13708.282881072","70.881421570755","892.32622861458","37.426866519","415","64.191528716439","1","57.548571555991"
"Fiji","Feb-2022","100","29.497338734992","1","13032.907183407","68.770617355839","980.45746655632","38.871176305455","445","86.537173681034","1","70.048711189619"
"Fiji","Mar-2022","100","40.250642379808","2","12987.72923298","68.229966090963","730.08765547823","33.119787360208","475","23.195412185167","2","78.409797742488"
"Fiji","Apr-2022","95.706977754827","56.334378605427","1","13545.602824008","67.98775340381","1225.4523414408","26.981862896511","505","34.48948049069","2","72.878237500195"
"Fiji","May-2022","97.950649621868","19.890408715059","1","12941.305196765","67.621811899993","684.33269218412","43.682741746554","535","60.043405035851","2","67.069562051072"
"Czech Republic","Jan-2020","0","0","2","25112.036707139","47.167200049886","1019.7497580484","45.975120789926","0","54.548260623808","1","6.496619844504"
"Czech Republic","Jan-2020","0","0","1","25888.299226683","48.77369458157","1430.924962489","37.452966850903","0","41.656090250395","1","7.5093727675167"
"Czech Republic","Mar-2020","0","0","1","26391.839753417","48.142334631654","237.83039975115","30.282844257439","0","51.936555626888","2","7.4736690697068"
"Czech Republic","Mar-2020","0","0","2","25000.159765443","46.41008851278","715.99487075361","48.135222771806","0","66.800085270604","2","5.0247493136245"
"Czech Republic","Apr-2020","0","0","1","26476.211224565","48.789908257734","1229.0212020062","45.958354990923","0","70.678113882627","2","5.5021088240371"
"Czech Republic","May-2020","0.58351004285477","0.14987738424934","1","25917.066456919","47.023850924807","977.14098265723","36.470396375506","0","23.061735061626","2","9.6881102248995"
"Czech Republic","Jun-2020","1.598563919974","0.53914276371272","2","26518.515301236","48.596568909911","1388.0607250718","31.757794476485","0","67.10766356761","3","6.1445494609294"
"Czech Republic","Jul-2020","0","0","1","26900.10946207","48.530348171976","1716.549051946","47.332327546919","0","50.168965435931","3","6.6621699494789"
"Czech Republic","Aug-2020","7.9348872055221","2.7650619666156","2","26657.723617912","48.147519587563","755.36024517004","23.33952645436","0","50.137053692355","3","11.621283034168"
"Czech Republic","Sep-2020","0","0","2","26478.317262472","47.154005668266","152.70665880683","31.108124636647","0","41.785224654438","4","8.2232677033485"
"Czech Republic","Oct-2020","9.6485163309746","3.3368186824689","1","27395.503584354","47.477932274408","1379.6657292027","22.497694962508","0","53.991278976158","4","14.411062676673"
"Czech Republic","Nov-2020","0.054925502433933","0.032164756663185","1","24916.543030261","46.269476577502","782.09365229427","23.120797966822","0","21.634646742973","4","9.3587630596767"
"Czech Republic","Dec-2020","9.912039373329","3.1292101019948","3","25118.045952734","48.911688774726","634.79376758093","46.428917513878","25","62.206001353562","1","13.457740467155"
"Czech Republic","Jan-2021","12.103334807267","4.0685945962007","1","25217.320572482","47.762759460401","1087.9925766959","42.380858003356","55","78.355497335631","1","11.143082069721"
"Czech Republic","Feb-2021","24.489422658473","7.4382692958905","1","24965.262270368","47.159272628161","547.79290734026","48.925356347725","85","59.039617837503","1","21.606344256507"
"Czech Republic","Mar-2021","67.114216853675","17.159674410508","1","26450.451690259","47.577615385497","809.53981330211","49.80314844479","115","81.622033350425","2","43.462890712412"
"Czech Republic","Apr-2021","83.509596349986","37.434361726213","1","25846.810822164","46.293768024657","956.33661459879","35.376786686645","145","35.942481527225","2","72.356744412682"
"Czech Republic","May-2021","90.158862980593","49.405944700926","1","26879.551029727","46.537607625544","1590.4792184733","26.824562184043","175","81.396340671273","2","73.752960969305"
"Czech Republic","Jun-2021","100","39.336297438926","2","26352.491683669","47.253201823732","578.70927549648","24.503138914755","205","73.325873396439","3","72.769756793763"
"Czech Republic","Jul-2021","100","39.693019200047","1","27075.632345581","48.982590058123","821.0925750619","44.480605507402","235","73.51694562583","3","64.341369343987"
"Czech Republic","Aug-2021","100","28.018980621136","1","27045.292664263","47.435507207079","1695.4680198721","46.578886566253","265","24.372031553335","3","75.512713332355"
"Czech Republic","Sep-2021","98.647456746063","39.870638101545","2","27234.460579298","46.235655776897","958.91850195246","40.007105357778","295","70.589487038876","4","76.051916512938"
"Czech Republic","Oct-2021","92.271223321764","29.504483542831","1","26915.930434324","46.977343745944","429.30287809573","48.638336609219","325","20.620429957943","4","73.219942179292"
"Czech Republic","Nov-2021","94.643866615746","19.470714615185","2","26993.528269921","48.29626383512","294.27207172867","42.109693512223","355","73.824594747535","4","68.908753151511"
"Czech Republic","Dec-2021","100","53.836857587109","2","25046.124523045","47.573987491396","164.52217599649","31.041376993038","385","48.497454238794","1","80.872761414555"
