ID,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),spcies
348,6.498399576371357,2.3149402459974873,4.981771701951057,1.9108456458256935,versicolor
349,6.232417374168761,2.705523735148206,4.142436124143566,1.248191178064674,versicolor
350,5.398181410995159,3.514049244091138,1.8283950912325273,0.4243693174133777,setosa
351,5.341761960908447,4.343617830814016,1.4141546620685235,0.027765092789113863,setosa
352,5.060498014782556,3.3551734436179608,1.7558077341865266,0.4163392883039461,setosa
353,6.14701659795833,3.496183017952261,5.671564215945529,2.430748753311347,virginica
354,6.46364654876642,2.5398614493235274,4.812715067571849,1.4243753357399178,versicolor
355,6.1869726200703274,2.823076243668683,4.8034016297068325,1.81139910243832,virginica
356,4.915563294913778,3.4474774019137424,0.8487968431198007,0.20452530759479734,setosa
357,4.612701492557724,2.693802872664627,1.6004773848379965,0.19110440603103726,setosa
358,5.095542157955666,2.1203783362657793,3.7318531103344017,1.1372164578898007,versicolor
359,6.989849462438819,3.2895375038527557,5.381384675464897,1.752280179090932,virginica
360,5.99382267567593,3.3443106470340127,5.037620912295807,1.8587389137124826,versicolor
361,6.6119924571713415,2.7734840510465473,4.6177012625717255,1.0856177423599151,versicolor
362,5.233045001676007,3.7754721126960247,1.4848299911579943,0.23084814773159623,setosa
363,6.164784353135943,3.128792188471747,4.7502976275999105,1.9374429508476585,versicolor
364,7.112497675826113,2.870978722238804,6.074459552662069,1.672731429029727,virginica
365,6.291825739607853,1.6616562360794025,4.117585445496153,1.0661319776620197,versicolor
366,5.181919305296512,2.539327839250776,3.8377540862363433,0.9568649587935975,versicolor
367,5.956506804357434,3.2389519954161736,4.2629160950039795,1.5491071663148488,versicolor
368,7.168544102997959,2.7053198659618087,6.118704460220937,1.96104119168153,virginica
369,6.181566007973967,2.6691825807588514,4.27805001834557,1.5751190802455721,versicolor
370,6.187038562041128,2.5707270845898997,4.93740720119218,2.241878544627987,virginica
371,6.607985171621642,2.2731591558945365,4.814881195130522,1.3809273307033634,versicolor
372,4.789288654317248,3.493475327605418,1.4763630406070116,0.5738682090906493,setosa
373,6.818059793742624,2.9896859867196377,4.9043788819728675,1.5162497235811425,versicolor
374,5.471970539289222,4.018573901798765,1.7108703428201941,0.4351190334970442,setosa
375,6.001598333834115,2.54546606826176,4.691845229810935,0.9903535806642323,versicolor
376,6.050340451147081,2.844584016947815,4.567060405535568,1.6523776259762928,virginica
377,5.994682276054401,2.9984246128347465,4.87016365429108,1.7804812014949996,virginica
378,4.949219794004066,3.4784183393333197,1.7997676342354414,0.6764720270778497,setosa
379,6.3449970332286165,3.5437218399156976,4.817062449132025,1.8876707242560176,versicolor
380,5.331401732393373,2.7143284634253146,4.41324663066793,1.3684671174144165,versicolor
381,5.054625683141532,3.503178246697204,1.4399794662605299,0.11436925405551623,setosa
382,6.539168347690251,3.101072107926994,6.053759360241077,2.0988187695522607,virginica
383,5.000177283985245,3.3197763187712495,1.6799271057822849,0.517204596732609,setosa
384,5.0775716511107065,3.7087232935578536,1.7585998636539313,0.17452981314391156,setosa
385,5.609061934534691,3.170393863636889,5.13371914262415,1.4754057880084313,versicolor
386,6.180262320393278,3.3637147069760616,5.46503233534043,2.081202881510922,virginica
387,6.596834984277669,3.7263650530061425,6.316756015157603,2.777751468475651,virginica
388,5.312048548836077,3.3946242983088815,1.653601362062217,0.3582249979976248,setosa
389,5.09145705167225,3.6036346491289297,1.4614464909270104,0.011764677014842462,setosa
390,5.983148782816483,2.277150416125642,4.015470229560532,0.787723604644311,versicolor
391,5.707529253217614,2.4646522358590772,3.753086472492778,1.1826027176693956,versicolor
392,5.363750765289866,3.5795649416131443,1.6630918616105306,-0.12728804706326774,setosa
393,6.181664844156615,2.748210602179806,4.727198071418674,1.8026375571437416,versicolor
394,6.50810317551769,3.2538663818773697,4.205969685059161,1.2123424205175772,versicolor
395,6.539192363994782,3.252843912813983,4.996899513160747,2.1756764043586476,virginica
396,7.143263142593366,3.168713446806299,4.484495174983341,1.5198901058801242,versicolor
397,7.374490866735812,2.9580114683544254,6.220676397731053,2.7305152537010304,virginica
398,5.50875357312479,2.7814936743149357,4.202551970290809,1.0283790424199366,versicolor
399,7.052122083011761,2.573845233547104,5.675332944585756,1.742832202423371,virginica
400,4.913314223798083,3.44724217260563,1.1795503862312917,-0.0043550904023693104,setosa
401,4.828328122854886,3.4411578993656358,0.8705591847475517,0.24766987732984572,setosa
402,6.539547389460479,2.3063886606444397,5.583499377994517,1.336331399567241,virginica
403,4.931080189651737,3.668432362836873,1.3675141040535113,0.19505801679296086,setosa
404,5.952882282340074,2.8657385024410216,5.072628402098187,0.985297870994238,versicolor
405,6.126259407943171,2.7621528821165944,4.199323344018104,0.9633979817025696,versicolor
406,6.390529064109072,3.1238118488528785,5.20396273236103,1.8373578407003142,virginica
407,5.881893908312969,3.34545079382279,4.278993037368626,1.1692865556942087,versicolor
408,5.426014545079844,3.928756463246958,1.4822813853591397,0.09422899778629384,setosa
409,6.1075551832798585,1.8730262478890152,4.9194330222916225,1.4584132299304522,virginica
410,5.114714871431902,3.8170347384506083,1.6612892381747564,0.3414706053992475,setosa
411,5.742473724712353,2.82648765250842,5.176519936218813,2.1166713746257493,virginica
412,6.7353816441943675,3.1318337273213,4.323588850007774,1.0502676514659244,versicolor
413,5.425893773534168,3.5360621533424945,1.4347787878279525,0.43830253096463145,setosa
414,5.4309468401992325,2.3568224129256805,3.9766866534969982,1.1473102886820907,versicolor
415,6.56919319104287,3.394926722440004,4.365477845570748,1.3047193668116719,versicolor
416,6.0164055028101675,2.8013758600038186,4.310694259021116,1.2773313057483815,versicolor
417,4.05592389075443,3.1864783097882006,1.5671533825076152,0.3953602370921709,setosa
418,7.44155983806394,2.792085264377015,6.334456441490319,1.8855669862252604,virginica
419,6.42653436993438,2.7304172636172686,4.8357053530315826,1.6496434069338615,versicolor
420,5.320468870422768,2.760767429922311,4.21359830403117,1.2514842892923703,versicolor
421,6.893760073804577,2.18700640674963,5.456249940376773,1.8573099764051197,virginica
422,6.562727144728103,2.5556821749440704,5.703174461992627,1.8857927062927566,virginica
423,4.660514633357766,2.9969334358393476,1.246869326788641,0.4010682519676729,setosa
424,5.185326197605245,2.8332590309245362,3.5630293324737896,1.3306587156308998,versicolor
425,5.9556912077539526,3.132840131128103,4.836558727237837,1.393395398095019,versicolor
426,7.760238648840991,3.0375608933565976,6.510489022075573,2.179056211224989,virginica
427,5.59398762507686,2.587757732008779,3.826830069843565,1.5082439583771112,versicolor
428,7.398194250776671,2.893836911733372,6.385450823645343,2.300747829262297,virginica
429,6.225022232708524,2.699822138957067,4.091632020804227,1.2332962156155864,versicolor
430,7.386383889306657,2.4162480168848415,6.376390301411343,1.9854835555779906,virginica
431,6.6398905026979325,2.9089188950680347,5.227084989605457,2.287362828070081,virginica
432,4.868974906027633,2.6353706376216466,2.922084625563877,1.1673500678190412,versicolor
433,4.906386699671891,2.987536260665835,1.379079695046385,0.14240010065286748,setosa
434,4.542781163478392,3.1554550219350346,1.7496693418878555,0.3938612786983086,setosa
435,5.447352590123047,3.9473499706338857,1.2455787763263795,0.05221845724173327,setosa
436,5.486211594450592,3.570772701241403,1.3942770645418234,0.3724472471946417,setosa
437,4.815613224227989,3.296660803497894,1.1284243996670518,0.20143382703772883,setosa
438,4.81708443997412,4.008176477139098,1.3002154071719931,-0.03257599871565703,setosa
439,5.73915762330223,3.2457144726941833,4.526987891879635,1.624295972517523,versicolor
440,6.882028292565322,2.8006541476943503,5.089879174211292,2.158509347257599,virginica
441,4.798926257610315,3.261945155070412,1.4081536038200357,0.2945597053508156,setosa
442,6.241677007412204,2.5441706159056547,4.888116671892533,1.404374304911753,versicolor
443,4.878479773476594,3.615578598959015,1.5524819633229154,-0.19767773206292608,setosa
444,4.940453618094793,2.7910949105968434,2.005199730690224,0.004013967921677589,setosa
445,5.94077362528554,3.180714596218591,4.92282223559218,1.5771378186260947,virginica
446,6.153109206527923,2.823657873957223,5.173384651822901,1.840169454251192,versicolor
447,5.646246517103651,2.758400398949768,4.643047010967683,0.9205657792551328,versicolor
448,5.452917126819058,3.621190835059873,1.0933748329180222,0.19603077207163624,setosa
449,5.044313007836859,3.5364890215980758,1.2317599134393442,0.3551498405349698,setosa
450,7.0233537776052515,2.886675614945558,6.078918405091761,1.8464693169829398,virginica
451,4.5552800929755,2.7252020623673436,4.370085684151924,1.7121367988991236,virginica
452,8.165519170401302,3.4058888881354945,6.300977160934785,1.7387972214107188,virginica
453,5.415593419114979,3.766168634764016,0.8275703209978956,0.013160300409517767,setosa
454,5.143317809714224,3.7388284254499,1.3406315482235782,0.22245843737513935,setosa
455,6.431619627064714,2.7614500366568118,4.853936092322472,2.216645869126895,virginica
456,7.188771868175085,2.7476992767045734,6.2951943328345,1.9424670341822223,virginica
457,6.2869719790650445,2.9122526364905834,4.372309042419637,1.4602985791700642,virginica
458,5.75304587290267,3.295236388519311,5.012518139873812,1.7865381243312186,virginica
459,5.844209966457223,2.158180840284291,5.031779754088615,1.5595288149973505,virginica
460,5.7584510638935855,3.5274900384780024,5.361374813972516,2.417719168818572,virginica
461,5.125495976682387,2.5956994808604734,3.428217424673128,1.2283605339040617,versicolor
462,6.105754251020586,2.799466324127892,5.209523476545281,2.1924213037514426,virginica
463,5.100519644919528,3.2869414217432134,1.2964143978511429,0.43295806006311666,setosa
464,5.393691488223929,2.362499033927435,3.6961438514481366,1.5019635303276504,versicolor
465,5.227080246360039,2.7969659589879137,4.075462228954384,1.2867978200872814,versicolor
466,4.794361109548106,3.136718205650064,1.263052114569942,0.19887868153673738,setosa
467,5.064620000614076,1.7546826419505686,3.3308079356321336,1.034862052336895,versicolor
468,7.072957020342793,2.791161304801181,5.729475244041649,1.3413584386205408,virginica
469,5.471884754986205,2.695773585585844,4.336964089217942,1.247307399609692,versicolor
470,5.729889768518922,2.339434605724944,3.9938016620869683,0.825611713234073,versicolor
471,6.651974648715269,2.999978050471021,5.78860570426509,2.509330317560136,virginica
472,6.622446426124637,2.9546225518432476,4.974295723885867,1.5983676385847905,virginica
473,6.466272767766497,3.1442260935385224,3.8801003329327894,0.9632547458509182,versicolor
474,4.950634309900108,2.5236848168296016,4.627793791046585,1.6744332023065853,virginica
475,6.133246735851296,2.460054755640073,3.7390608719804748,0.683711980650549,versicolor
476,4.92539572240955,3.366121195452796,1.1765050463209417,-0.2107766184917425,setosa
477,5.303313192219545,4.022915161801402,1.1765187899484737,0.2256362675066239,setosa
478,6.401841302533824,2.574222339608136,5.069838820660225,1.4847313124527317,virginica
479,5.787470690113652,2.5522146033116764,3.4683453331751726,0.9456781317826728,versicolor
480,4.796365798285221,3.662035835970163,1.517576267482399,-0.05192277694057243,setosa
481,5.595788930450165,3.3244575305635795,1.4779442466533435,0.4219681630288209,setosa
482,5.552213960891442,2.7462512611416527,4.149334150781165,1.3063051306648013,versicolor
483,4.610842943556122,3.166847363310848,1.7773456341340328,0.21265658265851456,setosa
484,5.928610768183481,2.924338873802146,5.03273549233921,1.69860426546106,virginica
485,5.8273836481608985,3.287901255365703,4.6863782980006485,1.8212009466250652,virginica
486,4.569377733071161,3.2966729806605524,1.2877517150696618,0.18861543955109003,setosa
487,5.951038387976746,1.9871888733070704,5.100666243625461,1.2079810287446897,virginica
488,6.627661879806314,2.952284718075054,4.883559338570456,1.2234516402874935,versicolor
489,5.015934683014544,2.9579928558745143,0.9167767853006303,-0.016933801593765452,setosa
490,5.724916678675832,4.1224055768205226,1.6538259184855784,0.1337689300752157,setosa
491,6.431208450116338,2.9676584407836755,5.3753452954605585,1.6824890331634483,virginica
492,5.436054177057576,4.218471702813037,1.3303331163637053,0.05949616625362772,setosa
493,5.365684972532439,2.339658958374202,4.817832846816491,1.983210237213072,virginica
494,4.423821173183707,3.1310962974544863,1.2111249258689414,0.14619438343471725,setosa
495,6.02855568184018,3.2590152382034314,4.253670274170347,1.6268861757491082,versicolor
496,7.582700028485021,3.856081929140983,6.522232008140945,2.0971745391017538,virginica
497,5.723983483317769,2.3737574034415467,4.957074186084745,1.4056040467635462,virginica
498,6.6447193606995505,3.5067220764457474,5.665007084028655,2.1811685897646904,virginica
499,5.427560699266603,2.9005327732864554,4.198301237907181,1.5317139758867968,versicolor
500,6.6781707837197795,3.24163927631533,5.729026495984037,2.4500840895072757,virginica
501,4.959007798145514,2.8799074819536274,3.8189779064665514,0.9410158793194601,versicolor
502,6.942674195648626,3.174164934065648,5.860288009135228,2.8160642453837994,virginica
503,5.89616892147005,3.8254377313647208,1.4646875076431123,0.20138200212465446,setosa
504,6.408465946273601,2.6532628797442195,4.271277918402255,1.450771162596178,versicolor
505,5.7831035234269885,2.8329859564374305,4.1038594673733755,1.4184486044481912,versicolor
506,6.773362452771032,3.021032289860914,5.0754309900746755,2.158286153783257,virginica
507,5.751049025150317,3.6474780613506708,1.667651160197662,-0.20860111552145472,setosa
508,5.195443140100023,4.090337455225431,1.435398398130367,0.15666595660528107,setosa
509,7.123689078658372,3.132454171812092,5.121902452930948,1.4593068091517791,versicolor
510,4.882510400695393,3.45622560554767,1.6072121103053365,0.04797425319176332,setosa
511,5.266416116370497,3.12518438495702,1.2086011096938671,0.04588068624462488,setosa
512,5.71935281131412,2.9844903462529944,4.051823765654042,1.1193163120659628,versicolor
513,5.108351183992408,2.7921074695212504,4.138905288334833,1.1618768913089093,versicolor
514,5.940692437791481,3.0501635242033016,4.555289561053286,1.4106697844881464,versicolor
515,5.151955833863057,3.536521440911474,1.446967319570506,0.4827591222788311,setosa
516,5.6529501214758815,2.6281884012435848,5.127156381716469,1.9970476849995693,virginica
517,6.323156160643329,3.2414547903483437,4.675035200690834,1.1700101452857026,versicolor
